label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
random_forest,4,0.625,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1040066,74.413,3.5278,1,26.64231697809186,12.003843472179245,46.14040275226723,43.892386367378364,2.4166666666666665,850
random_forest,4,0.625,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1040066,74.413,3.5278,2,30.23950112415381,13.763852068185805,49.22284232982859,47.66810692789253,3.875,850
random_forest,4,0.625,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1040066,74.413,3.5278,3,38.627198976778935,16.671506916354684,52.79118503062917,51.77973303885458,3.9583333333333335,850
random_forest,5,0.7,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1180926,86.403,3.7457,0,55.66127001528823,28.603790949694083,53.60649698061756,51.081955290347395,nan,2550
random_forest,5,0.7,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1180926,86.403,3.7457,1,40.52716211562117,21.601410960081747,44.923552012342206,36.7852778081286,1.48,850
random_forest,5,0.7,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1180926,86.403,3.7457,2,55.0448715961941,28.917131025791168,52.89061166574556,48.91303337230773,3.48,850
random_forest,5,0.7,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1180926,86.403,3.7457,3,67.98633819347191,35.29283086320933,63.00532726376492,67.77391032385394,4.0,850
random_forest,5,0.7,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1180234,86.201,3.7862,0,56.06014084716564,28.564325746449768,53.70468733163926,51.32526031771836,nan,2550
random_forest,5,0.7,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1180234,86.201,3.7862,1,40.60843299484055,21.518822905140766,45.062133352505114,37.13844797416246,1.48,850
random_forest,5,0.7,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1180234,86.201,3.7862,2,55.87018486063347,28.993341893553733,52.95258389237999,48.93929571065863,2.48,850
random_forest,5,0.7,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1180234,86.201,3.7862,3,68.24731341785065,35.18081244065481,63.09934475003266,68.12534663740267,4.041666666666667,850
random_forest,5,0.7,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1180230,86.282,3.4306,0,55.569859106705806,28.501845608114028,53.557813287080855,51.03775834241714,nan,2550
random_forest,5,0.7,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1180230,86.282,3.4306,1,40.37252880188034,21.51988499629147,44.88313906752489,36.83349864858274,1.48,850
random_forest,5,0.7,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1180230,86.282,3.4306,2,54.870304635114536,28.84686047932681,52.936287673612824,49.062441806013126,2.56,850
random_forest,5,0.7,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1180230,86.282,3.4306,3,67.99511975729195,35.13879134872381,62.854013120104845,67.44015749898054,4.375,850
random_forest,6,0.775,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1320218,101.302,3.8943,0,11.573566134089173,5.589146857144786,91.22392431350038,83.19357571207077,nan,2550
random_forest,6,0.775,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1320218,101.302,3.8943,1,8.895907332429925,4.5453142196641245,86.94427892204548,67.1116987440668,5.142857142857143,850
random_forest,6,0.775,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1320218,101.302,3.8943,2,11.432106878494498,5.571014949258636,92.03929288686203,83.85117308786604,6.071428571428571,850
random_forest,6,0.775,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1320218,101.302,3.8943,3,13.856841784183931,6.651111402511597,94.6882011315936,98.67179971271231,5.785714285714286,850
random_forest,6,0.775,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1319860,100.739,4.2433,0,11.649151740978786,5.605105391600553,91.14919966654962,82.23415291121282,nan,2550
random_forest,6,0.775,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1319860,100.739,4.2433,1,8.904061944730545,4.497899977109012,86.62021888836071,66.31732255888679,5.142857142857143,850
random_forest,6,0.775,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1319860,100.739,4.2433,2,11.517788231034704,5.603311411282595,91.89162529245569,82.80424683584869,6.071428571428571,850
random_forest,6,0.775,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1319860,100.739,4.2433,3,13.970198423876697,6.714104786410052,94.93575481883244,97.63377931782267,7.5,850
random_forest,6,0.775,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1320248,101.41,4.4519,0,11.66778663810195,5.595520187768281,91.18096016242993,82.20158216428278,nan,2550
random_forest,6,0.775,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1320248,101.41,4.4519,1,8.978146222534079,4.536018233544686,87.00956660047159,66.8423470000695,5.071428571428571,850
random_forest,6,0.775,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1320248,101.41,4.4519,2,11.566082619024144,5.59018037648762,91.86892863479561,82.73199762858798,6.071428571428571,850
random_forest,6,0.775,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1320248,101.41,4.4519,3,13.929478035932137,6.660361953272539,94.66438525202261,97.08131679781201,5.642857142857143,850
random_forest,7,0.85,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1454818,116.403,4.0995,0,76.45452126920907,18.793918672551712,87.92919951339003,274.0088416536297,nan,2550
random_forest,7,0.85,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1454818,116.403,4.0995,1,76.28209325055875,17.785840368270875,85.40165519007171,275.7076829962076,2.56,850
random_forest,7,0.85,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1454818,116.403,4.0995,2,75.91445329199938,18.682878833711147,87.11692117418183,225.74244266377806,3.32,850
random_forest,7,0.85,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1454818,116.403,4.0995,3,77.16164525333636,19.913036815673113,91.26902217591652,320.4518109171745,4.16,850
random_forest,7,0.85,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1455082,117.686,4.7549,0,76.56381128338751,18.82760810440808,87.80560864444779,275.58231996279534,nan,2550
random_forest,7,0.85,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1455082,117.686,4.7549,1,75.78450699644443,17.653163713970606,85.1883708180984,268.96871887592084,2.56,850
random_forest,7,0.85,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1455082,117.686,4.7549,2,76.3101663344921,18.782368595757905,86.91721870647613,224.6468487343994,3.32,850
random_forest,7,0.85,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1455082,117.686,4.7549,3,77.58555669725226,20.047292003495727,91.31123640876882,332.9271317456298,4.16,850
random_forest,7,0.85,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1455290,119.429,3.7974,0,75.94292521046832,18.650040367930835,87.91108113527866,269.12091235923026,nan,2550
random_forest,7,0.85,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1455290,119.429,3.7974,1,75.01115063983514,17.50000754376983,85.64550362479156,262.65173053942357,2.56,850
random_forest,7,0.85,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1455290,119.429,3.7974,2,75.96166905933494,18.6517097599147,86.81352122588784,224.87086959181525,3.32,850
random_forest,7,0.85,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1455290,119.429,3.7974,3,76.84488129977424,19.798403800107977,91.27421855515662,319.65642096311353,4.16,850
random_forest,8,0.925,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1586448,131.482,4.6304,0,25.093895676036865,10.43494814227609,77.9384149324716,81.96045020824553,nan,2550
random_forest,8,0.925,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1586448,131.482,4.6304,1,22.994807867714734,8.970124322474003,73.02204217740896,68.79803196961576,1.5714285714285714,850
random_forest,8,0.925,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1586448,131.482,4.6304,2,25.20141988287828,10.484084508436567,78.5536861742459,81.92337197220849,3.0476190476190474,850
random_forest,8,0.925,0,random_forest,0.0,nan,1.0,none,none,0,0,34,1586448,131.482,4.6304,3,26.930244106082977,11.850635595917701,82.23951644575995,95.07025508304666,4.476190476190476,850
random_forest,8,0.925,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1586938,133.238,4.5777,0,25.237399032194052,10.446562639112566,78.09761475623756,82.46999223297718,nan,2550
random_forest,8,0.925,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1586938,133.238,4.5777,1,23.116550362297087,8.983822171600426,73.0483479928022,69.06770402646008,1.5714285714285714,850
random_forest,8,0.925,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1586938,133.238,4.5777,2,25.286653791386286,10.481605082171805,78.84657045729051,82.46712294475941,2.1904761904761907,850
random_forest,8,0.925,1,random_forest,0.0,nan,1.0,none,none,0,0,34,1586938,133.238,4.5777,3,27.14754443982954,11.874260663565467,82.39792581861997,95.78396598771582,4.0476190476190474,850
random_forest,8,0.925,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1586354,134.136,4.9788,0,25.027344089034546,10.451324417707967,78.21225516959441,81.94320328206257,nan,2550
random_forest,8,0.925,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1586354,134.136,4.9788,1,23.06896017378955,9.038245913456468,73.2582149648499,69.0940272341047,1.5238095238095237,850
random_forest,8,0.925,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1586354,134.136,4.9788,2,25.019258380572875,10.446872915397671,78.78078494609326,81.62433175519256,2.3333333333333335,850
random_forest,8,0.925,2,random_forest,0.0,nan,1.0,none,none,0,0,34,1586354,134.136,4.9788,3,26.85076615366948,11.86885442426976,82.5977655978401,95.02253997958377,3.9523809523809526,850
ridge,1,0.4,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.588,0.0112,0,141.23054143841884,50.793536866901846,63.09777356767425,60.01939690358241,nan,2550
ridge,1,0.4,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.588,0.0112,1,107.04892907424666,38.97176190143643,56.17903827079412,55.07938319199476,3.6,850
ridge,1,0.4,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.588,0.0112,2,134.87265949787349,49.23923173540765,62.27551608907679,60.49504847295005,5.36,850
ridge,1,0.4,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.588,0.0112,3,173.74720144219418,64.16961696386146,70.83876634315187,64.44367060411801,7.84,850
ridge,2,0.475,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.573,0.013,0,1959.7190079266222,173.18834149191667,53.44749020930155,79.981129816985,nan,2550
ridge,2,0.475,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.573,0.013,1,2799.137609227467,226.17040356570308,47.18529029005048,71.5294570151428,2.4,850
ridge,2,0.475,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.573,0.013,2,1684.9850027675986,170.3296404629617,53.43691876309515,81.75736628586426,3.48,850
ridge,2,0.475,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.573,0.013,3,920.4074940716927,123.06498044708523,59.720261574759014,86.65656614994798,4.72,850
ridge,3,0.55,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.671,0.0205,0,24.50512483511455,12.999407974705123,56.05257152234992,67.11690837960485,nan,2550
ridge,3,0.55,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.671,0.0205,1,18.386303381766098,10.099904542150702,49.989554412410605,57.61712691672556,1.7083333333333333,850
ridge,3,0.55,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.671,0.0205,2,24.545810370528024,13.10270121185657,56.803123149444446,68.80936937223477,3.375,850
ridge,3,0.55,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.671,0.0205,3,29.341957514136293,15.795618170108098,61.3650370051947,74.94515642172016,4.208333333333333,850
ridge,4,0.625,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.631,0.0222,0,32.32317638105652,14.49403244123027,51.51710982666171,54.434193448426704,nan,2550
ridge,4,0.625,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.631,0.0222,1,27.073895463566082,12.557529611374417,49.479680976461154,53.116454100684805,5.25,850
ridge,4,0.625,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.631,0.0222,2,31.15065739673926,14.07381850991453,50.53772891195485,54.26130638460145,3.9166666666666665,850
ridge,4,0.625,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.631,0.0222,3,37.82861248131552,16.85074920240187,54.53391959156912,55.92481985999387,5.75,850
ridge,5,0.7,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.543,0.0176,0,61.299794262648625,30.436466100200114,49.66867606133312,57.76926384864532,nan,2550
ridge,5,0.7,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.543,0.0176,1,48.58509894451753,24.09202571452157,42.114310927119305,41.59605160414154,2.08,850
ridge,5,0.7,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.543,0.0176,2,59.6822748399756,29.915027298831983,48.81996282447553,53.74726805371277,2.4,850
ridge,5,0.7,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.543,0.0176,3,73.14717055639407,37.302345287246794,58.07175443240452,78.23861183282422,4.375,850
ridge,6,0.775,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.492,0.0209,0,10.722912545771784,5.425546255870083,89.38271928785674,88.11876517513404,nan,2550
ridge,6,0.775,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.492,0.0209,1,8.54393775606405,4.513913362273563,86.8751719381269,72.9741045443833,6.285714285714286,850
ridge,6,0.775,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.492,0.0209,2,10.57644227532838,5.3870885663202905,88.29073494387161,88.41237114852156,5.5,850
ridge,6,0.775,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.492,0.0209,3,12.652373564274791,6.375636839016395,92.98225098157168,103.01860083273763,4.571428571428571,850
ridge,7,0.85,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.451,0.019,0,71.46390729305008,18.156274268172783,95.42595616419082,229.11487026367055,nan,2550
ridge,7,0.85,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.451,0.019,1,69.78438154159565,16.709504354591072,95.06701253482626,222.98833122782295,2.6,850
ridge,7,0.85,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.451,0.019,2,71.43475570348046,18.10997777368312,94.83228571595834,198.1243871448017,3.36,850
ridge,7,0.85,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.451,0.019,3,73.13334333400903,19.649340676244158,96.3785702417879,266.08941016665125,3.92,850
ridge,8,0.925,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.417,0.0179,0,25.21934200463986,10.698200207851762,78.13198719132836,93.20424570235258,nan,2550
ridge,8,0.925,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.417,0.0179,1,22.858592959472563,9.136932285447358,73.59951092976853,79.3704589052777,3.0952380952380953,850
ridge,8,0.925,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.417,0.0179,2,25.025595635718425,10.521092902591233,77.46925982956661,92.70699166088686,3.761904761904762,850
ridge,8,0.925,0,ridge,0.0,nan,1.0,none,none,0,0,34,102,4.417,0.0179,3,27.55449009565663,12.436575435516698,83.32719081464994,107.43914953938332,5.0,850
seasonal_naive,1,0.4,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,0,177.2086827864311,75.91098039215686,120.82843884982996,76.0446716182122,nan,2550
seasonal_naive,1,0.4,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,1,155.88593869349776,68.38117647058823,118.4217687929464,75.24830395748585,9.76,850
seasonal_naive,1,0.4,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,2,171.64675765002002,74.22117647058823,121.1439635427246,76.27451062018605,10.24,850
seasonal_naive,1,0.4,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,3,201.11120423931692,85.13058823529411,122.91958421381896,76.60529331611927,12.28,850
seasonal_naive,2,0.475,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,0,249.46272934715785,101.22117647058823,117.23678291232171,115.85573578928599,nan,2550
seasonal_naive,2,0.475,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,1,262.9940236404398,107.9364705882353,120.28113394343076,107.99434895187696,17.32,850
seasonal_naive,2,0.475,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,2,253.39760433428123,103.02823529411765,117.28371919513529,117.50865087172815,17.32,850
seasonal_naive,2,0.475,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,3,230.90854823297215,92.69882352941177,114.14549559839904,122.06420754425278,16.48,850
seasonal_naive,3,0.55,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,0,282.5617399131473,130.05607843137255,115.73946948089461,573.1937875440138,nan,2550
seasonal_naive,3,0.55,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,1,282.7614396708043,130.22,115.60993185893345,577.3604714425303,5.166666666666667,850
seasonal_naive,3,0.55,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,2,282.46179335599066,129.82235294117646,115.55667401458443,570.7890597665727,5.416666666666667,850
seasonal_naive,3,0.55,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,3,282.4618808222572,130.12588235294118,116.05180256916594,571.4246625716452,5.416666666666667,850
seasonal_naive,4,0.625,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,0,53.93601874116274,29.862745098039216,74.62683587404804,135.1510783175275,nan,2550
seasonal_naive,4,0.625,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,1,53.196207295146856,29.507058823529412,74.5060880921353,134.672705739151,19.625,850
seasonal_naive,4,0.625,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,2,54.19718898723113,30.05529411764706,74.78318616025358,136.74325998105564,17.875,850
seasonal_naive,4,0.625,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,3,54.406898351544484,30.025882352941178,74.59123336975529,134.03726923237576,16.708333333333332,850
seasonal_naive,5,0.7,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,0,131.06292755921547,66.9356862745098,101.03355045086629,87.47812340849592,nan,2550
seasonal_naive,5,0.7,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,1,131.44048530217236,67.54941176470588,99.93800303631063,83.37875797854062,16.36,850
seasonal_naive,5,0.7,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,2,131.00308483121347,66.82470588235294,100.48678534767792,84.27620223458632,16.84,850
seasonal_naive,5,0.7,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,3,130.74426767323973,66.43294117647059,102.6758629686103,94.87404549289184,13.916666666666666,850
seasonal_naive,6,0.775,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,0,122.79210391679803,57.36745098039216,130.81931485528284,1064.9952439215267,nan,2550
seasonal_naive,6,0.775,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,1,115.09067013855282,53.54235294117647,129.15256555367557,952.3930520123155,17.071428571428573,850
seasonal_naive,6,0.775,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,2,122.04188769820458,57.06235294117647,131.33057595615338,1070.8143226934928,16.142857142857142,850
seasonal_naive,6,0.775,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,3,130.74256249232238,61.49764705882353,131.97480305601965,1172.1635984524248,17.071428571428573,850
seasonal_naive,7,0.85,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,0,134.38157699362705,58.25450980392157,130.8151620980285,1123.8684842131725,nan,2550
seasonal_naive,7,0.85,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,1,140.96377089834945,62.10235294117647,133.23036304884855,1240.0188310526576,9.4,850
seasonal_naive,7,0.85,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,2,135.1073647141413,58.64941176470588,130.93626075801814,1124.7449510368263,9.4,850
seasonal_naive,7,0.85,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,3,126.69033112278143,54.01176470588236,128.27886248721887,1007.8498307443832,8.88,850
seasonal_naive,8,0.925,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,0,73.93118421883962,25.81686274509804,115.2135368438919,218.7049306298677,nan,2550
seasonal_naive,8,0.925,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,1,74.14451707149158,25.985882352941175,115.55686284171067,219.66975099945208,7.333333333333333,850
seasonal_naive,8,0.925,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,2,73.91841289358074,25.76235294117647,114.65083361677367,218.5522072938474,7.285714285714286,850
seasonal_naive,8,0.925,0,seasonal_naive,0.0,nan,1.0,none,none,0,0,34,0,0.0,0.0,3,73.73004017040417,25.70235294117647,115.43291407319136,217.89877363962313,6.333333333333333,850
xgboost,1,0.4,0,xgboost,0.0,nan,1.0,none,none,0,0,34,66926,8.695,0.8329,0,102.81454995094202,41.73815301345844,61.612964174068395,53.43403765721384,nan,2550
xgboost,1,0.4,0,xgboost,0.0,nan,1.0,none,none,0,0,34,66926,8.695,0.8329,1,64.74892406862352,29.133113792188027,54.129340888220824,49.36157441737979,3.64,850
xgboost,1,0.4,0,xgboost,0.0,nan,1.0,none,none,0,0,34,66926,8.695,0.8329,2,92.62931609976586,40.669009334935865,62.22123646430777,55.08643273911363,4.92,850
xgboost,1,0.4,0,xgboost,0.0,nan,1.0,none,none,0,0,34,66926,8.695,0.8329,3,137.62224266334832,55.412335913251425,68.48831516967657,55.82562932490246,5.16,850
xgboost,1,0.4,1,xgboost,0.0,nan,1.0,none,none,0,0,34,67004,8.587,0.8685,0,101.54524421017237,41.27935479387349,60.871668893019844,52.820013743896595,nan,2550
xgboost,1,0.4,1,xgboost,0.0,nan,1.0,none,none,0,0,34,67004,8.587,0.8685,1,65.63226156439391,29.433660051472046,53.71239130359145,48.65624170801072,3.0,850
xgboost,1,0.4,1,xgboost,0.0,nan,1.0,none,none,0,0,34,67004,8.587,0.8685,2,89.63754247756967,39.59753731103505,60.88396144835918,53.80540917146984,4.48,850
xgboost,1,0.4,1,xgboost,0.0,nan,1.0,none,none,0,0,34,67004,8.587,0.8685,3,136.35185031980868,54.80686701911337,68.0186539271089,55.96672140666089,6.2,850
xgboost,1,0.4,2,xgboost,0.0,nan,1.0,none,none,0,0,34,67158,8.693,0.9393,0,102.02450789531676,41.19652628156484,61.37903066018055,52.89524271340469,nan,2550
xgboost,1,0.4,2,xgboost,0.0,nan,1.0,none,none,0,0,34,67158,8.693,0.9393,1,61.7271760957873,28.085299361418276,53.806801888008984,48.70672180307288,2.68,850
xgboost,1,0.4,2,xgboost,0.0,nan,1.0,none,none,0,0,34,67158,8.693,0.9393,2,90.84510292738544,39.56504051271607,61.168119781674946,53.827282155966884,3.52,850
xgboost,1,0.4,2,xgboost,0.0,nan,1.0,none,none,0,0,34,67158,8.693,0.9393,3,138.43382404310395,55.93923897056018,69.16217031085773,56.11965220046737,6.6,850
xgboost,2,0.475,0,xgboost,0.0,nan,1.0,none,none,0,0,34,67584,9.326,0.836,0,134.87711256560917,46.58256143067982,45.89908225989487,49.83818795509951,nan,2550
xgboost,2,0.475,0,xgboost,0.0,nan,1.0,none,none,0,0,34,67584,9.326,0.836,1,97.02369433587772,36.567947980393384,39.8734144131548,40.97112284403967,2.48,850
xgboost,2,0.475,0,xgboost,0.0,nan,1.0,none,none,0,0,34,67584,9.326,0.836,2,141.66850672609047,48.56717362936805,45.40688511275122,48.17596160658805,2.6,850
xgboost,2,0.475,0,xgboost,0.0,nan,1.0,none,none,0,0,34,67584,9.326,0.836,3,158.4043668006847,54.61256268227802,52.4169472537786,60.36747941467081,3.4,850
xgboost,2,0.475,1,xgboost,0.0,nan,1.0,none,none,0,0,34,67792,9.376,0.7587,0,132.24543879521977,46.1565308449432,45.803929966694305,49.99301571915559,nan,2550
xgboost,2,0.475,1,xgboost,0.0,nan,1.0,none,none,0,0,34,67792,9.376,0.7587,1,103.61965894209908,37.30853205063764,39.481472710316076,40.62717928427393,3.32,850
xgboost,2,0.475,1,xgboost,0.0,nan,1.0,none,none,0,0,34,67792,9.376,0.7587,2,134.26042634193638,46.3287200436522,45.617794256968544,48.90500282744525,3.48,850
xgboost,2,0.475,1,xgboost,0.0,nan,1.0,none,none,0,0,34,67792,9.376,0.7587,3,153.959970270279,54.83234044053975,52.31252293279828,60.446865045747565,4.16,850
xgboost,2,0.475,2,xgboost,0.0,nan,1.0,none,none,0,0,34,67502,9.593,0.9709,0,128.2026717689505,45.35812217923648,45.86725595760288,50.06951858912686,nan,2550
xgboost,2,0.475,2,xgboost,0.0,nan,1.0,none,none,0,0,34,67502,9.593,0.9709,1,100.02517683523433,35.80957359214916,39.14878011977264,40.338421025189895,3.88,850
xgboost,2,0.475,2,xgboost,0.0,nan,1.0,none,none,0,0,34,67502,9.593,0.9709,2,125.33052463625803,45.481077462785386,45.59443177536791,48.70874992774405,3.32,850
xgboost,2,0.475,2,xgboost,0.0,nan,1.0,none,none,0,0,34,67502,9.593,0.9709,3,153.6066363786805,54.7837154827749,52.8585559776681,61.16138481444665,3.68,850
xgboost,3,0.55,0,xgboost,0.0,nan,1.0,none,none,0,0,34,69022,10.007,0.8489,0,25.038011655791276,13.064842106989202,54.29717677726998,58.11820493797977,nan,2550
xgboost,3,0.55,0,xgboost,0.0,nan,1.0,none,none,0,0,34,69022,10.007,0.8489,1,18.184224180856898,10.023200000910197,47.98008156476278,50.97738871959265,2.9166666666666665,850
xgboost,3,0.55,0,xgboost,0.0,nan,1.0,none,none,0,0,34,69022,10.007,0.8489,2,22.942207166948386,12.839341403684195,54.13513314305223,57.09886822133995,4.583333333333333,850
xgboost,3,0.55,0,xgboost,0.0,nan,1.0,none,none,0,0,34,69022,10.007,0.8489,3,31.995237212369297,16.331984916373212,60.77631562399494,66.2968596494921,4.583333333333333,850
xgboost,3,0.55,1,xgboost,0.0,nan,1.0,none,none,0,0,34,69324,10.008,0.9614,0,24.607958166935575,12.991641125600127,54.20218541463932,58.281382927503856,nan,2550
xgboost,3,0.55,1,xgboost,0.0,nan,1.0,none,none,0,0,34,69324,10.008,0.9614,1,17.854056668931914,9.945763185418704,47.90994455435122,50.45352320506795,3.1666666666666665,850
xgboost,3,0.55,1,xgboost,0.0,nan,1.0,none,none,0,0,34,69324,10.008,0.9614,2,23.935874456909787,13.138498489786597,54.74221909923246,58.23978352107437,4.833333333333333,850
xgboost,3,0.55,1,xgboost,0.0,nan,1.0,none,none,0,0,34,69324,10.008,0.9614,3,30.413177898446833,15.890661701595082,59.95439259033428,66.16982309488353,4.875,850
xgboost,3,0.55,2,xgboost,0.0,nan,1.0,none,none,0,0,34,68932,9.895,0.9227,0,24.97737247453831,13.104921865819716,54.264402474592174,58.71414924268381,nan,2550
xgboost,3,0.55,2,xgboost,0.0,nan,1.0,none,none,0,0,34,68932,9.895,0.9227,1,17.828217333652915,9.851532157256322,47.622307794831976,50.79148086515699,3.0416666666666665,850
