label,fold,origin,seed,model,lambda_phys,gate_sigma,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
adaptive_lam0.1,4,0.625,0,AdaptiveGCN,0.1,0.9676814675331116,34,7032,51.614,0.3018,0,31.932833603812803,15.139849785731412,53.64742712924069,67.20925890875819,nan,2550
adaptive_lam0.1,4,0.625,0,AdaptiveGCN,0.1,0.9676814675331116,34,7032,51.614,0.3018,1,29.040891439074613,13.87840488707318,51.99628002348944,63.847880454964766,2.7083333333333335,850
adaptive_lam0.1,4,0.625,0,AdaptiveGCN,0.1,0.9676814675331116,34,7032,51.614,0.3018,2,29.998872407837016,14.546786626310032,53.42466168671264,66.54698193581335,3.2083333333333335,850
adaptive_lam0.1,4,0.625,0,AdaptiveGCN,0.1,0.9676814675331116,34,7032,51.614,0.3018,3,36.27412114150509,16.99435784381102,55.52133967751999,71.23291433549642,3.5833333333333335,850
adaptive_lam0.1,4,0.625,1,AdaptiveGCN,0.1,0.9705731868743896,34,7032,52.745,0.6328,0,32.530232129860536,16.19723585290944,55.168223085970546,76.80125015942184,nan,2550
adaptive_lam0.1,4,0.625,1,AdaptiveGCN,0.1,0.9705731868743896,34,7032,52.745,0.6328,1,30.02865002932275,15.277427380786223,53.87789041330241,75.42346659401979,5.041666666666667,850
adaptive_lam0.1,4,0.625,1,AdaptiveGCN,0.1,0.9705731868743896,34,7032,52.745,0.6328,2,30.761803319895776,15.807941275940221,55.02108729670173,77.84188305323669,6.541666666666667,850
adaptive_lam0.1,4,0.625,1,AdaptiveGCN,0.1,0.9705731868743896,34,7032,52.745,0.6328,3,36.42306468698559,17.506338902001872,56.60569154790753,77.13840083100905,5.166666666666667,850
adaptive_lam0.1,4,0.625,2,AdaptiveGCN,0.1,0.9085665941238403,34,7032,64.907,0.4953,0,32.42088755733897,14.862158626957852,53.25046809244236,60.34194584314415,nan,2550
adaptive_lam0.1,4,0.625,2,AdaptiveGCN,0.1,0.9085665941238403,34,7032,64.907,0.4953,1,28.26619825170141,13.223130246120341,51.38001503974442,58.84997927085925,2.5416666666666665,850
adaptive_lam0.1,4,0.625,2,AdaptiveGCN,0.1,0.9085665941238403,34,7032,64.907,0.4953,2,31.453720064010042,14.651157334416228,53.10614819858688,61.020213455857956,5.125,850
adaptive_lam0.1,4,0.625,2,AdaptiveGCN,0.1,0.9085665941238403,34,7032,64.907,0.4953,3,36.94627695109827,16.712188300336987,55.265241038995825,61.15564480271528,4.583333333333333,850
adaptive_lam0.1,5,0.7,0,AdaptiveGCN,0.1,0.9662942290306091,34,7032,76.243,1.7173,0,69.52650145254826,32.395555753067924,48.382644631594694,53.272208694190404,nan,2550
adaptive_lam0.1,5,0.7,0,AdaptiveGCN,0.1,0.9662942290306091,34,7032,76.243,1.7173,1,53.68043739218434,25.766906379045754,41.65813956510777,43.0253950295128,1.12,850
adaptive_lam0.1,5,0.7,0,AdaptiveGCN,0.1,0.9662942290306091,34,7032,76.243,1.7173,2,68.39379206367082,32.41191952017081,47.25272248431267,49.55091856160883,2.76,850
adaptive_lam0.1,5,0.7,0,AdaptiveGCN,0.1,0.9662942290306091,34,7032,76.243,1.7173,3,83.32168421982793,39.0078413599872,56.23707184536364,67.42751679555288,3.875,850
adaptive_lam0.1,5,0.7,1,AdaptiveGCN,0.1,0.8793354630470276,34,7032,84.656,0.9149,0,55.638903010832244,28.369377350693696,48.790699368152204,56.31742704465744,nan,2550
adaptive_lam0.1,5,0.7,1,AdaptiveGCN,0.1,0.8793354630470276,34,7032,84.656,0.9149,1,42.83627373349234,21.794585323106524,41.85493080662269,41.82608677039087,1.0,850
adaptive_lam0.1,5,0.7,1,AdaptiveGCN,0.1,0.8793354630470276,34,7032,84.656,0.9149,2,53.83976970172965,28.115970394375378,48.24846784600935,51.694762576348005,1.88,850
adaptive_lam0.1,5,0.7,1,AdaptiveGCN,0.1,0.8793354630470276,34,7032,84.656,0.9149,3,67.47885176735316,35.197576334599184,56.26869945182459,75.68880531249813,3.7916666666666665,850
adaptive_lam0.1,5,0.7,2,AdaptiveGCN,0.1,0.9759785532951355,34,7032,80.849,0.5812,0,57.98492225553334,28.50804719882305,46.98522625707183,54.68635746955084,nan,2550
adaptive_lam0.1,5,0.7,2,AdaptiveGCN,0.1,0.9759785532951355,34,7032,80.849,0.5812,1,44.59042944387533,22.08414452223217,39.65783880798342,40.41097002709543,1.76,850
adaptive_lam0.1,5,0.7,2,AdaptiveGCN,0.1,0.9759785532951355,34,7032,80.849,0.5812,2,57.1175530141237,28.69383850961595,45.23025306131061,50.88479863919001,2.88,850
adaptive_lam0.1,5,0.7,2,AdaptiveGCN,0.1,0.9759785532951355,34,7032,80.849,0.5812,3,69.54158731744828,34.746158564621034,56.06758690192144,73.00817351360939,3.4583333333333335,850
adaptive_lam0.1,6,0.775,0,AdaptiveGCN,0.1,0.8552555441856384,34,7032,44.633,0.5067,0,10.662211178297134,5.30831425921923,83.96300346858979,85.49473168355895,nan,2550
adaptive_lam0.1,6,0.775,0,AdaptiveGCN,0.1,0.8552555441856384,34,7032,44.633,0.5067,1,8.414874893662892,4.362847754992408,74.58748466919826,69.95194104618326,3.4285714285714284,850
adaptive_lam0.1,6,0.775,0,AdaptiveGCN,0.1,0.8552555441856384,34,7032,44.633,0.5067,2,10.596294484263158,5.371234391418642,89.17529649632827,88.17290788948868,4.142857142857143,850
adaptive_lam0.1,6,0.775,0,AdaptiveGCN,0.1,0.8552555441856384,34,7032,44.633,0.5067,3,12.56808121228492,6.1908606312466405,88.12622924024284,98.42414965934367,4.642857142857143,850
adaptive_lam0.1,6,0.775,1,AdaptiveGCN,0.1,0.8559156656265259,34,7032,88.822,1.4993,0,10.961251799960241,5.487581624554981,95.95063024554563,89.9775931843635,nan,2550
adaptive_lam0.1,6,0.775,1,AdaptiveGCN,0.1,0.8559156656265259,34,7032,88.822,1.4993,1,8.798263418461667,4.592347940835992,95.64744764451932,75.47182348265856,2.2142857142857144,850
adaptive_lam0.1,6,0.775,1,AdaptiveGCN,0.1,0.8559156656265259,34,7032,88.822,1.4993,2,10.887190050064763,5.49424561702482,96.51242272822202,91.74247788694404,3.142857142857143,850
adaptive_lam0.1,6,0.775,1,AdaptiveGCN,0.1,0.8559156656265259,34,7032,88.822,1.4993,3,12.826019518912517,6.37615131580413,95.69202036389558,102.77440233575727,4.857142857142857,850
adaptive_lam0.1,6,0.775,2,AdaptiveGCN,0.1,0.9733068943023682,34,7032,155.933,1.9949,0,11.809897921128202,5.874994150210975,97.67197494160133,96.33199915627843,nan,2550
