label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,spatial,window,hidden,lr,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
X_a3tgcn,6,0.775,0,AdaptiveGCN,0.0,0.5379226803779602,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,259.131,4.535,0,10.733071164827058,5.399123825740483,91.345304313324,87.72986171592459,nan,2550
X_a3tgcn,6,0.775,0,AdaptiveGCN,0.0,0.5379226803779602,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,259.131,4.535,1,8.604871134928942,4.513092734369001,95.7053080427364,73.15782837134049,2.5,850
X_a3tgcn,6,0.775,0,AdaptiveGCN,0.0,0.5379226803779602,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,259.131,4.535,2,10.445229805656753,5.301048760768129,86.64363402754829,87.60543565497393,5.642857142857143,850
X_a3tgcn,6,0.775,0,AdaptiveGCN,0.0,0.5379226803779602,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,259.131,4.535,3,12.745580290673807,6.383229982084321,91.68697086968727,102.47073408649089,6.071428571428571,850
X_a3tgcn,6,0.775,1,AdaptiveGCN,0.0,0.5595659017562866,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,227.987,6.6218,0,10.76239781528732,5.410236947566982,91.00560840495103,88.07813883953656,nan,2550
X_a3tgcn,6,0.775,1,AdaptiveGCN,0.0,0.5595659017562866,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,227.987,6.6218,1,8.563645181971932,4.484120546073057,89.16859448021903,72.60858476620871,2.5,850
X_a3tgcn,6,0.775,1,AdaptiveGCN,0.0,0.5595659017562866,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,227.987,6.6218,2,10.476778332796458,5.312226546297196,89.37208970455268,87.99724530557496,5.428571428571429,850
X_a3tgcn,6,0.775,1,AdaptiveGCN,0.0,0.5595659017562866,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,227.987,6.6218,3,12.821416347901636,6.434363750330693,94.47614103008141,103.67605239102882,5.857142857142857,850
X_a3tgcn,6,0.775,2,AdaptiveGCN,0.0,0.6177782416343689,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,156.768,7.9242,0,10.901511900968499,5.476127975587941,95.02855020492532,89.26397267630787,nan,2550
X_a3tgcn,6,0.775,2,AdaptiveGCN,0.0,0.6177782416343689,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,156.768,7.9242,1,8.577211813107171,4.485376340751185,89.19788435257279,72.5776111038385,2.2142857142857144,850
X_a3tgcn,6,0.775,2,AdaptiveGCN,0.0,0.6177782416343689,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,156.768,7.9242,2,10.693308055257875,5.409716446907414,98.54963734248946,90.10630428199403,4.142857142857143,850
X_a3tgcn,6,0.775,2,AdaptiveGCN,0.0,0.6177782416343689,1.0,gru_attn,gcn,3,64,0.001,none,321,321,34,23865,156.768,7.9242,3,12.985125549232295,6.533291139105225,97.33812891971372,105.1649670610255,5.857142857142857,850
X_a3tgcn,7,0.85,0,AdaptiveGCN,0.0,0.7286202907562256,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,162.345,1.4148,0,91.00513296177276,21.93573970751386,90.76433018339002,417.3834180464554,nan,2550
X_a3tgcn,7,0.85,0,AdaptiveGCN,0.0,0.7286202907562256,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,162.345,1.4148,1,91.60816982541655,20.99469451589847,90.92884757124934,440.7730937489543,2.76,850
X_a3tgcn,7,0.85,0,AdaptiveGCN,0.0,0.7286202907562256,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,162.345,1.4148,2,91.44180698381288,21.95948065777246,92.89692498504137,339.54914641572316,3.52,850
X_a3tgcn,7,0.85,0,AdaptiveGCN,0.0,0.7286202907562256,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,162.345,1.4148,3,89.95633292293856,22.853043948870653,88.46721799387933,471.8058920568726,4.36,850
X_a3tgcn,7,0.85,1,AdaptiveGCN,0.0,0.6111586093902588,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,135.963,7.6503,0,88.30300613862667,21.42316562274496,89.05140261416925,394.5518920122082,nan,2550
X_a3tgcn,7,0.85,1,AdaptiveGCN,0.0,0.6111586093902588,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,135.963,7.6503,1,88.905286445291,20.489774967081406,82.25793358111528,416.501029798991,2.76,850
X_a3tgcn,7,0.85,1,AdaptiveGCN,0.0,0.6111586093902588,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,135.963,7.6503,2,88.38863469142989,21.377404424222735,90.25719782447204,318.5682453702675,3.52,850
X_a3tgcn,7,0.85,1,AdaptiveGCN,0.0,0.6111586093902588,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,135.963,7.6503,3,87.610284663507,22.40231747693074,94.6390764369204,448.5571476688622,4.36,850
X_a3tgcn,7,0.85,2,AdaptiveGCN,0.0,0.6424511671066284,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,149.729,3.6467,0,89.8226510365978,21.76072001594614,94.4363867489693,408.8019508487183,nan,2550
X_a3tgcn,7,0.85,2,AdaptiveGCN,0.0,0.6424511671066284,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,149.729,3.6467,1,89.95622940385543,20.687101902088,83.91032495365812,426.58316907882875,2.76,850
X_a3tgcn,7,0.85,2,AdaptiveGCN,0.0,0.6424511671066284,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,149.729,3.6467,2,90.33800902023415,21.80220645009225,99.1365452193573,333.6705617891992,3.52,850
X_a3tgcn,7,0.85,2,AdaptiveGCN,0.0,0.6424511671066284,1.0,gru_attn,gcn,3,64,0.001,none,355,355,34,23865,149.729,3.6467,3,89.16976413240253,22.79285169565817,100.26229007389243,466.089242213858,4.36,850
X_a3tgcn,8,0.925,0,AdaptiveGCN,0.0,0.5558257699012756,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,180.114,1.0711,0,27.243032874353062,11.022413046719032,76.79856983123503,92.99800639961025,nan,2550
X_a3tgcn,8,0.925,0,AdaptiveGCN,0.0,0.5558257699012756,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,180.114,1.0711,1,25.035068260602372,9.366015791963129,64.31232245865431,78.27005368594591,1.1904761904761905,850
X_a3tgcn,8,0.925,0,AdaptiveGCN,0.0,0.5558257699012756,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,180.114,1.0711,2,26.80223646670904,10.78698035371709,78.86611580239094,91.95891667558864,3.0952380952380953,850
X_a3tgcn,8,0.925,0,AdaptiveGCN,0.0,0.5558257699012756,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,180.114,1.0711,3,29.688954143735632,12.914242994476878,87.21727123265988,108.66061750023448,5.190476190476191,850
X_a3tgcn,8,0.925,1,AdaptiveGCN,0.0,0.566822350025177,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,170.454,1.3726,0,27.10757717213921,10.986769872201874,77.43648565856294,92.50126562207666,nan,2550
X_a3tgcn,8,0.925,1,AdaptiveGCN,0.0,0.566822350025177,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,170.454,1.3726,1,25.165563765824846,9.420978700154023,69.92920478656576,79.14130337273751,1.2380952380952381,850
X_a3tgcn,8,0.925,1,AdaptiveGCN,0.0,0.566822350025177,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,170.454,1.3726,2,26.90712170159558,10.818432420400683,78.39270836959885,92.58480512862275,3.1904761904761907,850
X_a3tgcn,8,0.925,1,AdaptiveGCN,0.0,0.566822350025177,1.0,gru_attn,gcn,3,64,0.001,none,389,389,34,23865,170.454,1.3726,3,29.106071918315873,12.720898496050914,83.98754381952425,105.68714524551316,5.285714285714286,850
