label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
W16,1,0.4,2,AdaptiveGCN,0.0,0.6475963592529297,1.0,gtcn,none,146,146,33,11960,108.883,2.171,3,188.49855241180333,78.85093962593513,61.08492691733567,50.9258109154628,4.28,825
W16,2,0.475,0,AdaptiveGCN,0.0,0.7935147881507874,1.0,gtcn,none,179,179,32,11960,100.665,1.5007,0,43.665181439357795,21.493579063439782,45.29385217723746,55.94205435673649,nan,2400
W16,2,0.475,0,AdaptiveGCN,0.0,0.7935147881507874,1.0,gtcn,none,179,179,32,11960,100.665,1.5007,1,31.24348246871035,17.317376537708913,41.49204119282635,47.65020965300843,0.9166666666666666,800
W16,2,0.475,0,AdaptiveGCN,0.0,0.7935147881507874,1.0,gtcn,none,179,179,32,11960,100.665,1.5007,2,44.77191896351796,21.242247763052582,42.951968700193504,53.14455053483851,3.0,800
W16,2,0.475,0,AdaptiveGCN,0.0,0.7935147881507874,1.0,gtcn,none,179,179,32,11960,100.665,1.5007,3,52.337981294158446,25.921112889557843,51.437546638692545,67.07046767948432,5.833333333333333,800
W16,2,0.475,1,AdaptiveGCN,0.0,0.7490643858909607,1.0,gtcn,none,179,179,32,11960,96.843,1.9927,0,40.21593837513981,20.453283830603663,45.10941737392834,54.67955673810708,nan,2400
W16,2,0.475,1,AdaptiveGCN,0.0,0.7490643858909607,1.0,gtcn,none,179,179,32,11960,96.843,1.9927,1,29.505991078393553,16.627208239499012,40.97784764238176,46.941295307985065,0.9166666666666666,800
W16,2,0.475,1,AdaptiveGCN,0.0,0.7490643858909607,1.0,gtcn,none,179,179,32,11960,96.843,1.9927,2,42.183316208885586,20.768081624850165,44.17683785633648,54.65846091838264,2.8333333333333335,800
W16,2,0.475,1,AdaptiveGCN,0.0,0.7490643858909607,1.0,gtcn,none,179,179,32,11960,96.843,1.9927,3,46.92472080132238,23.96456162746181,50.17356662306675,62.468730623761026,5.833333333333333,800
W16,2,0.475,2,AdaptiveGCN,0.0,0.7676554322242737,1.0,gtcn,none,179,179,32,11960,106.124,4.1665,0,41.62535157404099,20.90371195977316,45.06852197054464,55.227537960492036,nan,2400
W16,2,0.475,2,AdaptiveGCN,0.0,0.7676554322242737,1.0,gtcn,none,179,179,32,11960,106.124,4.1665,1,33.595756099778136,17.567750836495396,41.34912137805135,47.69699726385085,1.375,800
W16,2,0.475,2,AdaptiveGCN,0.0,0.7676554322242737,1.0,gtcn,none,179,179,32,11960,106.124,4.1665,2,41.4874946013546,20.822173441924388,44.22595988718032,55.69529497968419,2.875,800
W16,2,0.475,2,AdaptiveGCN,0.0,0.7676554322242737,1.0,gtcn,none,179,179,32,11960,106.124,4.1665,3,48.45743126471257,24.321211600899698,49.63048464640225,62.31808587903282,5.833333333333333,800
W16,3,0.55,0,AdaptiveGCN,0.0,0.4831610918045044,1.0,gtcn,none,212,212,33,11960,348.51,14.7464,0,24.229329068009264,13.34365958780436,54.808328747084424,61.620510379116,nan,2475
W16,3,0.55,0,AdaptiveGCN,0.0,0.4831610918045044,1.0,gtcn,none,212,212,33,11960,348.51,14.7464,1,17.63405720449276,10.435890721557097,49.5711051892396,54.92102570184241,1.3333333333333333,825
W16,3,0.55,0,AdaptiveGCN,0.0,0.4831610918045044,1.0,gtcn,none,212,212,33,11960,348.51,14.7464,2,24.07094170604209,13.345363933870738,55.46059484848295,63.06309868171521,2.3333333333333335,825
W16,3,0.55,0,AdaptiveGCN,0.0,0.4831610918045044,1.0,gtcn,none,212,212,33,11960,348.51,14.7464,3,29.50950614887746,16.249724107985244,59.393286203530714,66.86257253412295,3.5416666666666665,825
W16,3,0.55,1,AdaptiveGCN,0.0,0.4206424355506897,1.0,gtcn,none,212,212,33,11960,464.316,16.6328,0,26.873667798804316,14.25164070976202,57.3218134854808,61.053497715947046,nan,2475
W16,3,0.55,1,AdaptiveGCN,0.0,0.4206424355506897,1.0,gtcn,none,212,212,33,11960,464.316,16.6328,1,19.28033046809254,10.829251601422262,50.638063404234614,52.9494344080643,1.25,825
W16,3,0.55,1,AdaptiveGCN,0.0,0.4206424355506897,1.0,gtcn,none,212,212,33,11960,464.316,16.6328,2,27.02356336112549,14.354389392224451,58.503676341569566,61.80772783900363,3.375,825
W16,3,0.55,1,AdaptiveGCN,0.0,0.4206424355506897,1.0,gtcn,none,212,212,33,11960,464.316,16.6328,3,32.627870650562755,17.571281135639346,62.82370071063822,68.3841573319237,3.4583333333333335,825
W16,3,0.55,2,AdaptiveGCN,0.0,0.47687387466430664,1.0,gtcn,none,212,212,33,11960,371.553,16.4484,0,24.659388118312275,13.509059059402595,54.83705464192826,62.00107982870573,nan,2475
W16,3,0.55,2,AdaptiveGCN,0.0,0.47687387466430664,1.0,gtcn,none,212,212,33,11960,371.553,16.4484,1,17.60357521371294,10.368891011991284,49.43702010846246,54.244699226537406,1.0416666666666667,825
W16,3,0.55,2,AdaptiveGCN,0.0,0.47687387466430664,1.0,gtcn,none,212,212,33,11960,371.553,16.4484,2,24.270079749959066,13.487356096930576,55.158962038099766,63.526326823543975,2.0833333333333335,825
W16,3,0.55,2,AdaptiveGCN,0.0,0.47687387466430664,1.0,gtcn,none,212,212,33,11960,371.553,16.4484,3,30.41929709468088,16.670930069285923,59.91518177922253,68.21485920004386,3.5,825
W16,4,0.625,0,AdaptiveGCN,0.0,0.46944981813430786,1.0,gtcn,none,245,245,33,11960,594.155,9.7764,0,31.684102128537912,14.793789906334956,52.25403001474862,57.21346587895629,nan,2475
