timestamp,exp_id,model,residual,log_transform,use_adaptive,emb_dim,lambda_phys,hidden,dropout,lr,weight_decay,epochs,patience,mean_rmse,mean_mae,mean_smape,mean_pte,fold1_rmse,fold2_rmse,fold3_rmse,learned_gate_sig
2026-08-29T08:42:33.475707+00:00,EXP-003,AdaptiveGCN,True,True,True,10,0.0,64,0.1,0.001,0.0005,120,25,44.84746655175568,15.692517317571308,68.51864901816121,0.8724836601307189,27.152211249853796,39.947325098047315,67.44286330736595,0.4930180774794684
2026-08-29T09:45:26.803020+00:00,EXP-004-lam0.0,AdaptiveGCN+Physics,True,True,True,10,0.0,64,0.1,0.001,0.0005,120,25,44.84746655175568,15.692517317571308,68.51864901816121,0.8724836601307189,27.152211249853796,39.947325098047315,67.44286330736595,0.4930180774794684
2026-08-29T09:45:46.812174+00:00,EXP-004-lam0.01,AdaptiveGCN+Physics,True,True,True,10,0.01,64,0.1,0.001,0.0005,120,25,44.80478613314083,15.688667032809448,68.70645825540366,0.8729411764705883,27.163133204358825,39.68392371040457,67.56730148465908,0.4927612046400706
2026-08-29T09:46:07.376768+00:00,EXP-004-lam0.1,AdaptiveGCN+Physics,True,True,True,10,0.1,64,0.1,0.001,0.0005,120,25,44.77800481366146,15.750565104178913,69.87435882379503,0.8811111111111112,27.2700361423254,38.64569828887795,68.41828000978104,0.4939992196030087
2026-08-29T09:46:26.620872+00:00,EXP-004-lam1.0,AdaptiveGCN+Physics,True,True,True,10,1.0,64,0.1,0.001,0.0005,120,25,45.2436542669549,15.948717797580864,73.62064294984823,0.9211111111111111,27.284355469313144,38.98548540510304,69.46112192644848,0.4917127523157332
2026-08-29T10:42:52.384155+00:00,EXP-005,PIAG-Net (Adaptive+Physics),True,True,True,10,0.1,64,0.1,0.001,0.0005,120,25,44.77800481366146,15.750565104178913,69.87435882379503,0.8811111111111112,27.2700361423254,38.64569828887795,68.41828000978104,0.4939992196030087
