label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,resid_ratio,max_growth,temporal,spatial,window,hidden,lr,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
C_band0.3_new2.39,8,0.925,2,AdaptiveGCN,0.0,0.6529404520988464,1.0,0.1395,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,97.879,0.5599,2,27.065120541116986,10.816024215553103,76.31840122256038,91.65637367983773,3.380952380952381,850
C_band0.3_new2.39,8,0.925,2,AdaptiveGCN,0.0,0.6529404520988464,1.0,0.1395,2.3884,none,gcn,3,64,0.001,none,389,389,34,7032,97.879,0.5599,3,30.04699533606678,12.951797941972721,83.09628922288397,108.35087907159473,5.095238095238095,850
C_band0.3_old0.70,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,23.611,0.6908,0,92.75198405783877,37.38276134237507,60.84247561783912,58.76655757812378,nan,2550
C_band0.3_old0.70,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,23.611,0.6908,1,55.210400944324704,25.936384048229904,53.47339728676263,56.18787598526922,2.56,850
C_band0.3_old0.70,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,23.611,0.6908,2,78.66053535286336,35.207588105989956,60.262070103340136,60.31975739704857,3.12,850
C_band0.3_old0.70,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,23.611,0.6908,3,128.73664375602064,51.00431187290534,68.79195946341457,59.77584688325888,6.12,850
C_band0.3_old0.70,1,0.4,1,AdaptiveGCN,0.0,0.8059937357902527,1.0,0.3246,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,22.309,0.7325,0,91.62798327263579,37.31308871423552,60.780440220906705,60.14953467035525,nan,2550
C_band0.3_old0.70,1,0.4,1,AdaptiveGCN,0.0,0.8059937357902527,1.0,0.3246,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,22.309,0.7325,1,56.29850469126285,26.38986033797045,55.090320079927366,58.712210990895365,3.04,850
C_band0.3_old0.70,1,0.4,1,AdaptiveGCN,0.0,0.8059937357902527,1.0,0.3246,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,22.309,0.7325,2,90.67731893439844,38.28983366963618,60.839036905392355,61.92727640327167,3.72,850
C_band0.3_old0.70,1,0.4,1,AdaptiveGCN,0.0,0.8059937357902527,1.0,0.3246,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,22.309,0.7325,3,117.45281672326348,47.25957213509992,66.4119636774004,59.80339951828023,6.76,850
C_band0.3_old0.70,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,27.463,0.4696,0,119.05058894117506,45.70389825673822,65.1535202227742,59.03948695473805,nan,2550
C_band0.3_old0.70,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,27.463,0.4696,1,84.82569533333226,34.08959542839624,57.495212054921176,54.91069830159084,3.96,850
C_band0.3_old0.70,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,27.463,0.4696,2,106.87349554257825,43.55827898971333,64.87049936766444,59.82086579530189,3.8,850
C_band0.3_old0.70,1,0.4,2,AdaptiveGCN,0.0,0.739835262298584,1.0,0.7519,0.7,none,gcn,3,64,0.001,none,151,151,34,7032,27.463,0.4696,3,154.6020230897678,59.463820352105095,73.09484924573702,62.35478384827624,8.64,850
C_band0.3_old0.70,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,28.995,0.4377,0,121.39343425155337,43.47365714659289,43.1393509724548,51.811399989469386,nan,2550
C_band0.3_old0.70,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,28.995,0.4377,1,107.28851044737618,38.08372628398938,38.06556235346553,44.112252093278045,1.24,850
C_band0.3_old0.70,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,28.995,0.4377,2,122.63905789583667,45.04921813285252,42.496967161063466,51.235658220416305,2.04,850
C_band0.3_old0.70,2,0.475,0,AdaptiveGCN,0.0,0.8029313683509827,1.0,0.3733,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,28.995,0.4377,3,132.88316162164227,47.28802702293677,48.855523402835374,60.08628965471382,4.04,850
C_band0.3_old0.70,2,0.475,1,AdaptiveGCN,0.0,0.531207263469696,1.0,0.7129,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,64.653,1.0651,0,173.5980364545988,51.93282856268443,46.66077570655467,52.1393499357614,nan,2550
C_band0.3_old0.70,2,0.475,1,AdaptiveGCN,0.0,0.531207263469696,1.0,0.7129,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,64.653,1.0651,1,119.34848707646366,40.487259055723385,40.54126305755643,41.79310359289489,2.48,850
C_band0.3_old0.70,2,0.475,1,AdaptiveGCN,0.0,0.531207263469696,1.0,0.7129,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,64.653,1.0651,2,135.73204775392705,47.77044452475603,45.87625350678623,48.168467873066966,5.28,850
C_band0.3_old0.70,2,0.475,1,AdaptiveGCN,0.0,0.531207263469696,1.0,0.7129,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,64.653,1.0651,3,240.2947869342186,67.54078210757388,53.56481055532139,66.45647834132234,3.36,850
C_band0.3_old0.70,2,0.475,2,AdaptiveGCN,0.0,0.5305076241493225,1.0,0.6758,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,61.607,2.0102,0,157.97692951941892,53.203751288437076,48.038544591414784,55.999335859015034,nan,2550
C_band0.3_old0.70,2,0.475,2,AdaptiveGCN,0.0,0.5305076241493225,1.0,0.6758,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,61.607,2.0102,1,146.3517000639577,48.83560135356315,43.858584849156905,52.04348982897263,2.28,850
C_band0.3_old0.70,2,0.475,2,AdaptiveGCN,0.0,0.5305076241493225,1.0,0.6758,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,61.607,2.0102,2,175.57322954702948,58.24101843230796,48.3430816879309,57.5285930472636,4.72,850
C_band0.3_old0.70,2,0.475,2,AdaptiveGCN,0.0,0.5305076241493225,1.0,0.6758,0.7,none,gcn,3,64,0.001,none,185,185,34,7032,61.607,2.0102,3,150.41725877028145,52.53463407944011,51.913967237156534,58.42592470080885,4.52,850
C_band0.3_old0.70,3,0.55,0,AdaptiveGCN,0.0,0.7568336725234985,1.0,0.1837,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,36.769,0.3667,0,22.10416304544547,12.199547886988697,56.210639454990975,62.405437961843646,nan,2550
C_band0.3_old0.70,3,0.55,0,AdaptiveGCN,0.0,0.7568336725234985,1.0,0.1837,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,36.769,0.3667,1,16.74770296414834,9.747762925274232,50.3836388819722,55.26933402827283,1.3333333333333333,850
C_band0.3_old0.70,3,0.55,0,AdaptiveGCN,0.0,0.7568336725234985,1.0,0.1837,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,36.769,0.3667,2,20.697662126753357,11.62148779041627,56.86600049596419,62.223018881259996,2.625,850
C_band0.3_old0.70,3,0.55,0,AdaptiveGCN,0.0,0.7568336725234985,1.0,0.1837,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,36.769,0.3667,3,27.511875612730016,15.229392945275587,61.38227898703653,69.74143936408484,3.6666666666666665,850
C_band0.3_old0.70,3,0.55,1,AdaptiveGCN,0.0,0.5746549367904663,1.0,0.3309,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,49.337,0.9377,0,21.53934905010769,12.104872317940508,56.480119909494256,63.505523719363374,nan,2550
C_band0.3_old0.70,3,0.55,1,AdaptiveGCN,0.0,0.5746549367904663,1.0,0.3309,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,49.337,0.9377,1,16.52532673229612,9.685206206122084,50.73789247164672,54.87702577927247,1.25,850
C_band0.3_old0.70,3,0.55,1,AdaptiveGCN,0.0,0.5746549367904663,1.0,0.3309,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,49.337,0.9377,2,22.123273031866773,12.39713202814188,57.61026791985488,65.94937014019597,3.2916666666666665,850
C_band0.3_old0.70,3,0.55,1,AdaptiveGCN,0.0,0.5746549367904663,1.0,0.3309,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,49.337,0.9377,3,25.085953026653392,14.23227871955756,61.09219933698119,69.70808714848789,4.25,850
C_band0.3_old0.70,3,0.55,2,AdaptiveGCN,0.0,0.571142852306366,1.0,0.3113,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,51.651,0.463,0,20.70772976721862,11.37705296876968,55.554453504923465,58.823548341901564,nan,2550
C_band0.3_old0.70,3,0.55,2,AdaptiveGCN,0.0,0.571142852306366,1.0,0.3113,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,51.651,0.463,1,15.440529297412334,9.121258483680293,50.093696212288705,54.1512515270046,2.5416666666666665,850
C_band0.3_old0.70,3,0.55,2,AdaptiveGCN,0.0,0.571142852306366,1.0,0.3113,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,51.651,0.463,2,21.248619239561243,11.638011312134125,57.00758192925911,60.54362315819407,3.875,850
C_band0.3_old0.70,3,0.55,2,AdaptiveGCN,0.0,0.571142852306366,1.0,0.3113,0.7,none,gcn,3,64,0.001,none,219,219,34,7032,51.651,0.463,3,24.42368628533284,13.371889110494624,59.56208237322258,61.784989831211604,4.708333333333333,850
C_band0.3_old0.70,4,0.625,0,AdaptiveGCN,0.0,0.6213691830635071,1.0,0.2804,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,50.675,0.4735,0,30.667293980636117,14.27630088883023,52.31559249265002,56.78130052496475,nan,2550
C_band0.3_old0.70,4,0.625,0,AdaptiveGCN,0.0,0.6213691830635071,1.0,0.2804,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,50.675,0.4735,1,27.098261188387085,12.713928442176103,51.28693764407748,54.6130094393203,2.7083333333333335,850
C_band0.3_old0.70,4,0.625,0,AdaptiveGCN,0.0,0.6213691830635071,1.0,0.2804,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,50.675,0.4735,2,28.370536685401337,13.605786732250332,51.43960736323141,57.078658204910916,3.3333333333333335,850
C_band0.3_old0.70,4,0.625,0,AdaptiveGCN,0.0,0.6213691830635071,1.0,0.2804,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,50.675,0.4735,3,35.80845778629026,16.509187492064257,54.22023247064119,58.65223393066301,3.7916666666666665,850
C_band0.3_old0.70,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,0.2798,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,46.551,0.6968,0,30.716629022154642,14.398461031564603,51.816455942513706,58.83610603415157,nan,2550
C_band0.3_old0.70,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,0.2798,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,46.551,0.6968,1,27.516844642541045,13.257310108428491,51.150371475222734,59.83427055384016,3.25,850
C_band0.3_old0.70,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,0.2798,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,46.551,0.6968,2,28.727762810667535,13.934939029015162,51.568260930039436,60.2737481373306,4.041666666666667,850
C_band0.3_old0.70,4,0.625,1,AdaptiveGCN,0.0,0.6802629232406616,1.0,0.2798,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,46.551,0.6968,3,35.32807382615569,16.003133957250153,52.73073542227894,56.400299411283974,4.291666666666667,850
C_band0.3_old0.70,4,0.625,2,AdaptiveGCN,0.0,0.4646851718425751,1.0,0.3712,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,81.822,2.6516,0,33.13561843150492,15.4512245373311,53.17704469286446,59.468803454947086,nan,2550
C_band0.3_old0.70,4,0.625,2,AdaptiveGCN,0.0,0.4646851718425751,1.0,0.3712,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,81.822,2.6516,1,27.822536637542527,13.060195435048902,50.360085694487736,55.708237105515565,2.0833333333333335,850
C_band0.3_old0.70,4,0.625,2,AdaptiveGCN,0.0,0.4646851718425751,1.0,0.3712,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,81.822,2.6516,2,30.778315502837952,14.825403877216226,52.718656456676236,59.18685548518191,4.416666666666667,850
C_band0.3_old0.70,4,0.625,2,AdaptiveGCN,0.0,0.4646851718425751,1.0,0.3712,0.7,none,gcn,3,64,0.001,none,253,253,34,7032,81.822,2.6516,3,39.65487834271132,18.46807429972817,56.452391927429424,63.51131777414377,4.083333333333333,850
C_band0.3_old0.70,5,0.7,0,AdaptiveGCN,0.0,0.6029617786407471,1.0,0.4052,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,60.721,0.521,0,55.829754502614904,28.455644008385512,44.99421371286346,52.44031478662205,nan,2550
C_band0.3_old0.70,5,0.7,0,AdaptiveGCN,0.0,0.6029617786407471,1.0,0.4052,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,60.721,0.521,1,40.37928703296438,21.667980772002654,38.02855771470357,40.46911046570532,1.24,850
C_band0.3_old0.70,5,0.7,0,AdaptiveGCN,0.0,0.6029617786407471,1.0,0.4052,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,60.721,0.521,2,54.73244180478577,28.575768715230858,43.375739034947586,47.632470662422264,2.92,850
C_band0.3_old0.70,5,0.7,0,AdaptiveGCN,0.0,0.6029617786407471,1.0,0.4052,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,60.721,0.521,3,68.73687115560296,35.12318253792302,53.57834438893919,69.4433758369215,4.083333333333333,850
C_band0.3_old0.70,5,0.7,1,AdaptiveGCN,0.0,0.6185407638549805,1.0,0.3591,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,61.392,1.7317,0,56.76800312095697,29.358578077421967,46.564879487240276,53.71102920730615,nan,2550
C_band0.3_old0.70,5,0.7,1,AdaptiveGCN,0.0,0.6185407638549805,1.0,0.3591,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,61.392,1.7317,1,41.0912792965323,21.62201830658185,39.020098685599564,39.71410345993922,1.2,850
C_band0.3_old0.70,5,0.7,1,AdaptiveGCN,0.0,0.6185407638549805,1.0,0.3591,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,61.392,1.7317,2,55.47456142391578,29.470240905894897,45.41281428149098,48.91510203033203,3.92,850
C_band0.3_old0.70,5,0.7,1,AdaptiveGCN,0.0,0.6185407638549805,1.0,0.3591,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,61.392,1.7317,3,70.01355822711419,36.983475019789154,55.26172549463028,72.7562886973499,3.875,850
C_band0.3_old0.70,5,0.7,2,AdaptiveGCN,0.0,0.5634980201721191,1.0,0.5076,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,68.917,1.068,0,58.46213389355638,29.295850083966027,46.110069571134794,52.36120638998032,nan,2550
C_band0.3_old0.70,5,0.7,2,AdaptiveGCN,0.0,0.5634980201721191,1.0,0.5076,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,68.917,1.068,1,42.30588491241702,22.090395616702736,38.54409035912564,39.32845714734612,1.4,850
C_band0.3_old0.70,5,0.7,2,AdaptiveGCN,0.0,0.5634980201721191,1.0,0.5076,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,68.917,1.068,2,57.653284062104596,29.592074837509323,44.799574158465326,47.36839696683109,2.84,850
C_band0.3_old0.70,5,0.7,2,AdaptiveGCN,0.0,0.5634980201721191,1.0,0.5076,0.7,none,gcn,3,64,0.001,none,287,287,34,7032,68.917,1.068,3,71.69221880229361,36.205079797686025,54.98654419581344,70.62786048019053,3.9583333333333335,850
C_band0.3_old0.70,6,0.775,0,AdaptiveGCN,0.0,0.7076786756515503,1.0,0.1328,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,59.37,0.7251,0,10.726723092988905,5.325487685016466,79.8447744706706,84.92495372948652,nan,2550
C_band0.3_old0.70,6,0.775,0,AdaptiveGCN,0.0,0.7076786756515503,1.0,0.1328,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,59.37,0.7251,1,8.323372925725112,4.300127668878584,71.2435884996462,67.91351405517817,2.5714285714285716,850
C_band0.3_old0.70,6,0.775,0,AdaptiveGCN,0.0,0.7076786756515503,1.0,0.1328,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,59.37,0.7251,2,10.506378866551833,5.2936373788822335,80.90138668894554,85.39401925232436,4.0,850
C_band0.3_old0.70,6,0.775,0,AdaptiveGCN,0.0,0.7076786756515503,1.0,0.1328,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,59.37,0.7251,3,12.865660931050668,6.382698007288581,87.38934822342007,101.52298546458489,4.642857142857143,850
C_band0.3_old0.70,6,0.775,1,AdaptiveGCN,0.0,0.7594478726387024,1.0,0.1031,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,51.4,0.4669,0,10.900940227834257,5.429284467849123,88.11824473403824,87.68963009277381,nan,2550
C_band0.3_old0.70,6,0.775,1,AdaptiveGCN,0.0,0.7594478726387024,1.0,0.1031,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,51.4,0.4669,1,8.542301190545396,4.437767626000568,83.45258981727305,71.57587933380137,2.2142857142857144,850
C_band0.3_old0.70,6,0.775,1,AdaptiveGCN,0.0,0.7594478726387024,1.0,0.1031,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,51.4,0.4669,2,10.75719029602799,5.398907365018694,89.677980344029,88.40028430836064,4.0,850
C_band0.3_old0.70,6,0.775,1,AdaptiveGCN,0.0,0.7594478726387024,1.0,0.1031,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,51.4,0.4669,3,12.95389674412659,6.4511784125281055,91.22416404081271,103.14709891271801,4.642857142857143,850
C_band0.3_old0.70,6,0.775,2,AdaptiveGCN,0.0,0.5487805604934692,1.0,0.3008,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,80.573,1.7445,0,12.379254825050305,6.060636771119237,93.86249901581098,98.14755187643132,nan,2550
C_band0.3_old0.70,6,0.775,2,AdaptiveGCN,0.0,0.5487805604934692,1.0,0.3008,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,80.573,1.7445,1,9.217274303312662,4.71382592257441,88.92482340568289,76.04090738838435,3.357142857142857,850
C_band0.3_old0.70,6,0.775,2,AdaptiveGCN,0.0,0.5487805604934692,1.0,0.3008,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,80.573,1.7445,2,12.086759523831288,6.022059662297971,93.83913264011922,98.3491230637189,4.428571428571429,850
C_band0.3_old0.70,6,0.775,2,AdaptiveGCN,0.0,0.5487805604934692,1.0,0.3008,0.7,none,gcn,3,64,0.001,none,321,321,34,7032,80.573,1.7445,3,15.122498097244364,7.4460247284853285,98.82354100163082,120.12242296591198,5.285714285714286,850
C_band0.3_old0.70,7,0.85,0,AdaptiveGCN,0.0,0.7575679421424866,1.0,0.0675,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,61.418,0.7966,0,88.27912566561598,21.4112934125606,88.50714680482031,395.09045097866095,nan,2550
C_band0.3_old0.70,7,0.85,0,AdaptiveGCN,0.0,0.7575679421424866,1.0,0.0675,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,61.418,0.7966,1,89.58159865477296,20.694311373521046,85.16632289161102,422.2669035440118,2.76,850
C_band0.3_old0.70,7,0.85,0,AdaptiveGCN,0.0,0.7575679421424866,1.0,0.0675,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,61.418,0.7966,2,87.39146549569105,21.105093845593988,86.9113840058013,309.90356897562424,3.52,850
C_band0.3_old0.70,7,0.85,0,AdaptiveGCN,0.0,0.7575679421424866,1.0,0.0675,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,61.418,0.7966,3,87.84919479327901,22.43447501856676,93.44373351704857,453.09032479064103,4.36,850
C_band0.3_old0.70,7,0.85,1,AdaptiveGCN,0.0,0.75632244348526,1.0,0.0457,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,58.686,0.4496,0,90.83818804586221,21.918314773960464,97.08831026458127,415.4319150771819,nan,2550
C_band0.3_old0.70,7,0.85,1,AdaptiveGCN,0.0,0.75632244348526,1.0,0.0457,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,58.686,0.4496,1,91.02593558853165,20.906860905557746,97.59858233442996,436.73344696111985,2.76,850
C_band0.3_old0.70,7,0.85,1,AdaptiveGCN,0.0,0.75632244348526,1.0,0.0457,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,58.686,0.4496,2,93.15436321563458,22.318144323895137,97.0798079911593,349.64132635100486,3.32,850
C_band0.3_old0.70,7,0.85,1,AdaptiveGCN,0.0,0.75632244348526,1.0,0.0457,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,58.686,0.4496,3,88.268187284482,22.529939092428506,96.58654046815455,459.9155289379657,4.36,850
C_band0.3_old0.70,7,0.85,2,AdaptiveGCN,0.0,0.6630207896232605,1.0,0.1007,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,72.837,0.5659,0,85.46096980637964,20.93591127999022,95.72680175203614,371.6723444413453,nan,2550
C_band0.3_old0.70,7,0.85,2,AdaptiveGCN,0.0,0.6630207896232605,1.0,0.1007,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,72.837,0.5659,1,86.96860735059477,20.230330479353263,91.25289346655089,400.5207944270687,2.76,850
C_band0.3_old0.70,7,0.85,2,AdaptiveGCN,0.0,0.6630207896232605,1.0,0.1007,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,72.837,0.5659,2,85.46251713466422,20.877581508984782,96.20062305914814,299.7152908756244,3.32,850
C_band0.3_old0.70,7,0.85,2,AdaptiveGCN,0.0,0.6630207896232605,1.0,0.1007,0.7,none,gcn,3,64,0.001,none,355,355,34,7032,72.837,0.5659,3,83.92467802289204,21.699821851632613,99.72688873040939,414.82304988683,4.6,850
C_band0.3_old0.70,8,0.925,0,AdaptiveGCN,0.0,0.5328248143196106,1.0,0.2397,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,117.481,1.9201,0,27.320606449429224,11.5331448900517,77.97918970875477,99.31412681962485,nan,2550
C_band0.3_old0.70,8,0.925,0,AdaptiveGCN,0.0,0.5328248143196106,1.0,0.2397,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,117.481,1.9201,1,25.385744231586887,9.798814052686314,72.57931512788898,83.40176502702732,2.4285714285714284,850
C_band0.3_old0.70,8,0.925,0,AdaptiveGCN,0.0,0.5328248143196106,1.0,0.2397,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,117.481,1.9201,2,26.77610148865757,11.274698861205732,77.02381321884035,98.69452519878222,3.4761904761904763,850
C_band0.3_old0.70,8,0.925,0,AdaptiveGCN,0.0,0.5328248143196106,1.0,0.2397,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,117.481,1.9201,3,29.628550237420395,13.525921756263056,84.33444077953499,115.73531388772417,5.428571428571429,850
C_band0.3_old0.70,8,0.925,1,AdaptiveGCN,0.0,0.48764875531196594,1.0,0.3001,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,85.97,0.548,0,28.089576283540612,12.115430641323226,81.4456687366069,102.34792379370529,nan,2550
C_band0.3_old0.70,8,0.925,1,AdaptiveGCN,0.0,0.48764875531196594,1.0,0.3001,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,85.97,0.548,1,26.243568278652557,10.488647640060586,76.95320417548234,88.33432560328744,2.9047619047619047,850
C_band0.3_old0.70,8,0.925,1,AdaptiveGCN,0.0,0.48764875531196594,1.0,0.3001,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,85.97,0.548,2,28.281285013087317,12.182077746059582,79.67191298767561,105.14417371183711,3.7142857142857144,850
C_band0.3_old0.70,8,0.925,1,AdaptiveGCN,0.0,0.48764875531196594,1.0,0.3001,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,85.97,0.548,3,29.639786257305676,13.675566537849509,87.71188904666273,113.48135473102859,5.666666666666667,850
C_band0.3_old0.70,8,0.925,2,AdaptiveGCN,0.0,0.6556259393692017,1.0,0.1391,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,98.725,0.8909,0,27.56898150503781,11.109051276310485,76.44370024374447,93.45293733668501,nan,2550
C_band0.3_old0.70,8,0.925,2,AdaptiveGCN,0.0,0.6556259393692017,1.0,0.1391,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,98.725,0.8909,1,25.406401341467596,9.554530225723077,70.61858729745421,80.30299816203848,2.142857142857143,850
C_band0.3_old0.70,8,0.925,2,AdaptiveGCN,0.0,0.6556259393692017,1.0,0.1391,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,98.725,0.8909,2,27.024340312606395,10.807910424842335,75.80767036832536,91.64030078115542,3.380952380952381,850
C_band0.3_old0.70,8,0.925,2,AdaptiveGCN,0.0,0.6556259393692017,1.0,0.1391,0.7,none,gcn,3,64,0.001,none,389,389,34,7032,98.725,0.8909,3,30.072346520018375,12.96471317836604,82.90484306545386,108.31865918177294,5.095238095238095,850
C_band1.5_new2.39,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,199.608,12.7745,0,92.75198405783877,37.38276134237507,60.84247561783912,58.76655757812378,nan,2550
C_band1.5_new2.39,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,199.608,12.7745,1,55.210400944324704,25.936384048229904,53.47339728676263,56.18787598526922,2.56,850
C_band1.5_new2.39,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,199.608,12.7745,2,78.66053535286336,35.207588105989956,60.262070103340136,60.31975739704857,3.12,850
C_band1.5_new2.39,1,0.4,0,AdaptiveGCN,0.0,0.7877589464187622,1.0,0.3476,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,199.608,12.7745,3,128.73664375602064,51.00431187290534,68.79195946341457,59.77584688325888,6.12,850
C_band1.5_new2.39,1,0.4,1,AdaptiveGCN,0.0,0.8055638670921326,1.0,0.3285,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,198.715,13.2819,0,91.90912870782495,37.3837908503169,60.80804610340419,60.10395369589002,nan,2550
C_band1.5_new2.39,1,0.4,1,AdaptiveGCN,0.0,0.8055638670921326,1.0,0.3285,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,198.715,13.2819,1,56.58798054692682,26.456597256458856,55.12102743431569,58.581394458733804,3.04,850
C_band1.5_new2.39,1,0.4,1,AdaptiveGCN,0.0,0.8055638670921326,1.0,0.3285,2.3884,none,gcn,3,64,0.001,none,151,151,34,7032,198.715,13.2819,2,90.01601572348045,38.109792934486315,60.76861462097085,61.923280932983836,3.72,850
