label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
F_adaptive,2,0.475,4,AdaptiveGCN,0.0,0.8005642890930176,1.0,none,none,185,185,34,7032,23.001,0.5752,0,138.9135524181317,44.45459116758005,43.58708370076084,48.43318083237017,nan,2550
F_adaptive,2,0.475,4,AdaptiveGCN,0.0,0.8005642890930176,1.0,none,none,185,185,34,7032,23.001,0.5752,1,130.56455496180027,41.3457802064912,39.21061127367996,40.201323313060584,2.24,850
F_adaptive,2,0.475,4,AdaptiveGCN,0.0,0.8005642890930176,1.0,none,none,185,185,34,7032,23.001,0.5752,2,138.48504969894103,44.83536806821823,42.22627894152248,46.98464917044187,3.2,850
F_adaptive,2,0.475,4,AdaptiveGCN,0.0,0.8005642890930176,1.0,none,none,185,185,34,7032,23.001,0.5752,3,147.1927754130071,47.182625228030716,49.32436088708011,58.113570013608076,3.68,850
F_adaptive,2,0.475,5,AdaptiveGCN,0.0,0.8023864030838013,1.0,none,none,185,185,34,7032,22.984,0.6098,0,126.7928177393304,44.86189581861894,44.372437929393875,53.390400181484296,nan,2550
F_adaptive,2,0.475,5,AdaptiveGCN,0.0,0.8023864030838013,1.0,none,none,185,185,34,7032,22.984,0.6098,1,110.47220916366449,37.58535552457632,38.684783946466005,42.360104763569076,2.56,850
F_adaptive,2,0.475,5,AdaptiveGCN,0.0,0.8023864030838013,1.0,none,none,185,185,34,7032,22.984,0.6098,2,118.12128039845011,43.53054541454572,43.50793561949992,51.31546158077421,2.24,850
F_adaptive,2,0.475,5,AdaptiveGCN,0.0,0.8023864030838013,1.0,none,none,185,185,34,7032,22.984,0.6098,3,148.56819986244525,53.469786516734786,50.92459422221569,66.49563420010965,3.52,850
F_adaptive,2,0.475,6,AdaptiveGCN,0.0,0.5475156307220459,1.0,none,none,185,185,34,7032,60.554,0.6396,0,158.0195712327946,53.49975953194039,47.45014117673184,52.856150161425894,nan,2550
F_adaptive,2,0.475,6,AdaptiveGCN,0.0,0.5475156307220459,1.0,none,none,185,185,34,7032,60.554,0.6396,1,144.00586103568338,44.819345802000775,40.425989277673814,40.50736957175484,3.8,850
F_adaptive,2,0.475,6,AdaptiveGCN,0.0,0.5475156307220459,1.0,none,none,185,185,34,7032,60.554,0.6396,2,166.81457387807762,58.29194253587219,48.808363259828425,56.22684846647561,4.52,850
