label,fold,origin,seed,model,lambda_phys,gate_sigma,shrink_gamma,temporal,spatial,window,hidden,lr,augment,n_train_windows,n_real_windows,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
X_gat_h2,2,0.475,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,185,185,34,13624,33.468,1.6899,1,111.03311665354722,41.232100935179524,42.04073815970413,47.57598731187655,5.64,850
X_gat_h2,2,0.475,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,185,185,34,13624,33.468,1.6899,2,146.23219859230701,51.46551562279901,47.9471064921927,51.989299990126625,7.52,850
X_gat_h2,2,0.475,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,185,185,34,13624,33.468,1.6899,3,188.38050866924132,65.38999116235796,53.90160790896819,77.34416605309026,3.92,850
X_gat_h2,2,0.475,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,185,185,34,13624,33.579,1.5532,0,116.91390612675185,42.53981567365647,43.79789421349705,50.0805294158829,nan,2550
X_gat_h2,2,0.475,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,185,185,34,13624,33.579,1.5532,1,96.22057917784262,36.03569703824599,39.436296983400524,43.83451815133457,1.36,850
X_gat_h2,2,0.475,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,185,185,34,13624,33.579,1.5532,2,118.49199977053539,43.82125963369713,43.572100973673926,50.013071722389235,4.2,850
X_gat_h2,2,0.475,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,185,185,34,13624,33.579,1.5532,3,133.07077241267066,47.76249034902629,48.38528468341669,56.393998373924916,5.56,850
X_gat_h2,3,0.55,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,89.298,1.5549,0,22.54081341386574,12.493924432919936,56.59680852163093,65.616497030625,nan,2550
X_gat_h2,3,0.55,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,89.298,1.5549,1,18.142687414037646,10.362527644822702,51.382599047947586,59.01867175826491,2.2083333333333335,850
X_gat_h2,3,0.55,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,89.298,1.5549,2,22.887502756604142,12.552817223462249,57.98238630782239,67.50274014556284,3.375,850
X_gat_h2,3,0.55,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,89.298,1.5549,3,25.90887722459403,14.566428430474856,60.42544020912284,70.34175440863947,4.458333333333333,850
X_gat_h2,3,0.55,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,62.541,1.6095,0,21.367991864678153,11.811867037066989,55.73235412278795,61.162862108968994,nan,2550
X_gat_h2,3,0.55,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,62.541,1.6095,1,16.067863169133606,9.324805745196475,50.411605539955694,53.49938221844018,1.3333333333333333,850
X_gat_h2,3,0.55,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,62.541,1.6095,2,21.3742836990319,11.827772120331305,56.759680175166814,62.803430811458725,2.7083333333333335,850
X_gat_h2,3,0.55,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,62.541,1.6095,3,25.587829109132223,14.283023245673188,60.025776653241344,67.20232274208493,3.6666666666666665,850
X_gat_h2,3,0.55,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,59.197,1.7837,0,22.79094104094257,12.403928722302593,57.13941851841611,61.08759175905735,nan,2550
X_gat_h2,3,0.55,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,59.197,1.7837,1,16.225596192295047,9.519242734628564,50.65836493473248,53.79853428204662,1.125,850
X_gat_h2,3,0.55,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,59.197,1.7837,2,22.97429080233949,12.590610030648463,58.73954602295255,62.879881619723555,3.5833333333333335,850
X_gat_h2,3,0.55,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,219,219,34,13624,59.197,1.7837,3,27.698248517357204,15.101933401630752,62.02034459756328,66.59981986523664,4.333333333333333,850
X_gat_h2,4,0.625,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,61.364,1.8725,0,32.35606005222048,14.899984676097976,51.079072384281744,56.108759150338386,nan,2550
X_gat_h2,4,0.625,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,61.364,1.8725,1,27.047572276064678,12.687562515352141,49.41365061863477,53.43034558487876,2.625,850
X_gat_h2,4,0.625,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,61.364,1.8725,2,31.11369109201258,14.66806401131346,50.18133498194434,55.76857940344983,5.5,850
X_gat_h2,4,0.625,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,61.364,1.8725,3,37.96196684723498,17.344327501628328,53.6422315522661,59.12735246268658,6.333333333333333,850
X_gat_h2,4,0.625,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,65.824,1.9775,0,31.870487533963427,15.103808289771425,53.016316760460946,61.175528872916665,nan,2550
X_gat_h2,4,0.625,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,65.824,1.9775,1,27.218711994439435,12.976653338968754,50.9612350133251,57.35399381063871,2.6666666666666665,850
X_gat_h2,4,0.625,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,65.824,1.9775,2,30.132019121935528,14.588215270265938,52.354153090680946,60.50584856019891,3.5416666666666665,850
X_gat_h2,4,0.625,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,65.824,1.9775,3,37.395013945132106,17.746556260079583,55.73356217737684,65.66674424791233,4.5,850
X_gat_h2,4,0.625,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,70.888,1.8382,0,31.42770588937708,14.54585989633648,52.04527158266683,55.11488199125347,nan,2550
X_gat_h2,4,0.625,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,70.888,1.8382,1,26.834037791675023,12.465102946117302,49.63849979511992,51.62744071565698,2.6666666666666665,850
X_gat_h2,4,0.625,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,70.888,1.8382,2,29.747262059282335,14.016687113254823,51.3580568125747,53.354507942503595,3.25,850
X_gat_h2,4,0.625,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,253,253,34,13624,70.888,1.8382,3,36.852909087057135,17.15578962963732,55.139258140305856,60.362697315599846,3.75,850
X_gat_h2,5,0.7,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,83.403,1.5376,0,55.897755261715844,28.674257060778785,46.09696248186875,54.18348462265461,nan,2550
X_gat_h2,5,0.7,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,83.403,1.5376,1,40.420387768943336,21.200681851282717,37.96632532904603,39.83258138249281,1.16,850
X_gat_h2,5,0.7,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,83.403,1.5376,2,55.515262036169545,29.392050568452653,45.478943683803244,50.911685650721694,2.24,850
X_gat_h2,5,0.7,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,83.403,1.5376,3,68.24899313220476,35.43003876260098,54.84561843275698,72.0460154216753,3.0,850
X_gat_h2,5,0.7,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,74.27,1.4239,0,57.63592416426164,29.790459915764412,46.71025172422137,52.65060648326819,nan,2550
X_gat_h2,5,0.7,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,74.27,1.4239,1,42.19182683140482,22.04109874531298,38.98349310166107,38.51334251139773,1.24,850
X_gat_h2,5,0.7,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,74.27,1.4239,2,57.23120494781566,30.55655313595472,46.0526161631787,49.67079140934809,3.16,850
X_gat_h2,5,0.7,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,74.27,1.4239,3,70.07237823604551,36.77372786602553,55.09464590782437,70.00114038098687,4.375,850
X_gat_h2,5,0.7,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,72.144,1.8133,0,54.72677448423927,28.33815160686059,44.98528052024231,52.595937232431744,nan,2550
X_gat_h2,5,0.7,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,72.144,1.8133,1,41.298361966106185,21.582301500146002,37.40724929988064,38.746118634034715,1.2,850
X_gat_h2,5,0.7,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,72.144,1.8133,2,53.34135466265765,28.45457333820543,44.06206670287753,48.88921022497897,2.36,850
X_gat_h2,5,0.7,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,287,287,34,13624,72.144,1.8133,3,66.5898244329822,34.97757998223033,53.486525557968754,70.39026586984292,4.041666666666667,850
X_gat_h2,6,0.775,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,69.82,2.005,0,11.089360467045239,5.547693868131176,86.75455867471426,91.14262736995656,nan,2550
X_gat_h2,6,0.775,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,69.82,2.005,1,8.688091528975953,4.542256854356212,83.57048469521399,73.16921363925528,3.357142857142857,850
X_gat_h2,6,0.775,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,69.82,2.005,2,10.918837819310554,5.512657602177385,84.0306813634596,91.77505914721641,5.714285714285714,850
X_gat_h2,6,0.775,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,69.82,2.005,3,13.199158797587335,6.588167147859931,92.66250996546917,108.54326289637544,5.928571428571429,850
X_gat_h2,6,0.775,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,82.45,1.5101,0,12.29073674659244,6.081232500775699,94.12683165420964,99.4352497207628,nan,2550
X_gat_h2,6,0.775,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,82.45,1.5101,1,9.543987301337234,4.881410239195342,91.67508024083149,78.05655461150555,3.9285714285714284,850
X_gat_h2,6,0.775,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,82.45,1.5101,2,12.322235160872916,6.144870103019126,93.97306349164485,101.7690051460872,5.785714285714286,850
X_gat_h2,6,0.775,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,82.45,1.5101,3,14.500395041314356,7.21741716011263,96.73235123015263,118.56095283402873,5.928571428571429,850
X_gat_h2,6,0.775,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,78.464,1.5276,0,11.716928732712686,5.8376727547558644,97.06596406353644,95.27336895724765,nan,2550
X_gat_h2,6,0.775,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,78.464,1.5276,1,8.952829491792592,4.614756244117504,87.8945332633411,74.59856979614197,3.357142857142857,850
X_gat_h2,6,0.775,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,78.464,1.5276,2,11.549547458640921,5.857092869485564,100.38526881715102,96.98724693591618,4.285714285714286,850
X_gat_h2,6,0.775,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,321,321,34,13624,78.464,1.5276,3,14.082402294136257,7.041169150664526,102.91809011011719,114.30902674470325,5.785714285714286,850
X_gat_h2,7,0.85,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,68.637,1.7309,0,91.71891497010078,22.06164308336472,92.11932653345463,422.686597628475,nan,2550
X_gat_h2,7,0.85,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,68.637,1.7309,1,92.5033841793387,21.093277105857783,90.52711829868855,448.2667298142852,2.56,850
X_gat_h2,7,0.85,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,68.637,1.7309,2,92.64990136678867,22.2185805616221,91.97053330652898,346.889506070689,3.32,850
X_gat_h2,7,0.85,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,68.637,1.7309,3,89.97887408704187,22.87307158261428,93.86032799514635,472.9062793814022,4.36,850
X_gat_h2,7,0.85,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,70.022,2.0078,0,90.82020299217484,21.92262045679833,95.60656510348994,417.98889934755056,nan,2550
X_gat_h2,7,0.85,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,70.022,2.0078,1,90.70529670349265,20.879818991938443,95.64579685303885,434.7235660668045,2.56,850
X_gat_h2,7,0.85,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,70.022,2.0078,2,90.62102483051642,21.861800015801563,95.9906219320795,335.34132670327807,3.32,850
X_gat_h2,7,0.85,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,70.022,2.0078,3,91.13345611364589,23.026242362654987,95.18327652535153,483.8081730287404,4.16,850
X_gat_h2,7,0.85,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,72.444,1.7938,0,87.45621899100813,21.31777659683123,91.52581816462019,387.6972342723465,nan,2550
X_gat_h2,7,0.85,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,72.444,1.7938,1,87.46229471269008,20.272885221383152,82.52746156952938,402.8531083432807,2.76,850
X_gat_h2,7,0.85,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,72.444,1.7938,2,87.41123070288452,21.2593242134362,92.94022549860222,312.99765588931996,3.52,850
X_gat_h2,7,0.85,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,355,355,34,13624,72.444,1.7938,3,87.4951111274633,22.42112035567434,99.10976742572889,447.15657507456814,4.36,850
X_gat_h2,8,0.925,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,282.909,1.7826,0,32.885498489218136,14.397458269406183,83.56031123921919,120.50948014746656,nan,2550
X_gat_h2,8,0.925,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,282.909,1.7826,1,27.363966778282297,11.458658393698416,77.46819370183556,95.6629832726114,3.4285714285714284,850
X_gat_h2,8,0.925,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,282.909,1.7826,2,32.83797807737238,14.630482513915254,83.23245099028955,123.51360824778979,6.142857142857143,850
X_gat_h2,8,0.925,0,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,282.909,1.7826,3,37.64636171796923,17.10323390060488,89.98028902553247,142.19508688108243,4.857142857142857,850
X_gat_h2,8,0.925,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,182.378,1.7579,0,28.01755534952312,11.8023106846973,81.30406031084595,97.82411052891004,nan,2550
X_gat_h2,8,0.925,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,182.378,1.7579,1,25.398824992396143,9.664989329545813,73.71662115841559,79.58601121632536,2.761904761904762,850
X_gat_h2,8,0.925,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,182.378,1.7579,2,27.24353390259886,11.71388960168204,82.33683721145508,96.32528795879519,3.761904761904762,850
X_gat_h2,8,0.925,1,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,182.378,1.7579,3,31.106908763076323,14.02805312286405,87.85872256266717,117.43084606565957,5.428571428571429,850
X_gat_h2,8,0.925,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,88.941,1.8579,0,27.537152678564915,11.08631706165128,77.18316871974305,93.45346711191699,nan,2550
X_gat_h2,8,0.925,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,88.941,1.8579,1,25.349960655635538,9.485439358312425,69.44607751651499,79.92392192174627,0.9523809523809523,850
X_gat_h2,8,0.925,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,88.941,1.8579,2,27.3452034512581,10.925397716826376,78.08948134357249,93.3154243752945,2.9047619047619047,850
X_gat_h2,8,0.925,2,AdaptiveGCN,0.0,0.8175744414329529,1.0,none,gat,3,64,0.001,none,389,389,34,13624,88.941,1.8579,3,29.740606515248093,12.848114109815043,84.01394729914166,107.02845387658675,4.904761904761905,850
X_gcn_h128,1,0.4,0,AdaptiveGCN,0.0,0.7529520988464355,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,44.356,0.9129,0,94.9130778436086,38.33495338113291,60.38711129868671,58.09077149984543,nan,2550
X_gcn_h128,1,0.4,0,AdaptiveGCN,0.0,0.7529520988464355,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,44.356,0.9129,1,73.72840992912002,30.699310267126076,54.40932273925399,54.06708983814894,2.68,850
X_gcn_h128,1,0.4,0,AdaptiveGCN,0.0,0.7529520988464355,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,44.356,0.9129,2,77.88335499634773,34.87957410856924,59.55863896851877,59.98824111868395,3.2,850
X_gcn_h128,1,0.4,0,AdaptiveGCN,0.0,0.7529520988464355,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,44.356,0.9129,3,124.59446866164339,49.42597576770343,67.19337218828736,60.189808980701756,6.2,850
X_gcn_h128,1,0.4,1,AdaptiveGCN,0.0,0.7270872592926025,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,21.068,0.6895,0,102.66168124320217,40.43144593970585,61.95650967960075,58.382159708164295,nan,2550
X_gcn_h128,1,0.4,1,AdaptiveGCN,0.0,0.7270872592926025,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,21.068,0.6895,1,62.03401836296407,27.54042662678944,54.557040753650874,56.270329614882975,3.08,850
X_gcn_h128,1,0.4,1,AdaptiveGCN,0.0,0.7270872592926025,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,21.068,0.6895,2,92.11633523705925,39.11681627214037,61.447057647753645,58.940958087671405,3.56,850
X_gcn_h128,1,0.4,1,AdaptiveGCN,0.0,0.7270872592926025,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,21.068,0.6895,3,138.86908848004904,54.63709492018775,69.86543063739774,59.91934327742284,7.16,850
X_gcn_h128,1,0.4,2,AdaptiveGCN,0.0,0.7139909267425537,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,23.344,0.6112,0,125.57320677199505,48.43101700166989,67.08162988536515,58.62842847502665,nan,2550
X_gcn_h128,1,0.4,2,AdaptiveGCN,0.0,0.7139909267425537,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,23.344,0.6112,1,89.35757134344716,35.714592973377336,57.94698505093029,54.39517673573435,4.04,850
X_gcn_h128,1,0.4,2,AdaptiveGCN,0.0,0.7139909267425537,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,23.344,0.6112,2,122.57262533394649,48.854989484802765,68.4271264964527,60.58735815505637,5.28,850
X_gcn_h128,1,0.4,2,AdaptiveGCN,0.0,0.7139909267425537,1.0,none,gcn,3,128,0.001,none,151,151,34,21752,23.344,0.6112,3,155.8751639593409,60.72346854682957,74.87077810871246,60.87402505286848,8.2,850
X_gcn_h128,2,0.475,0,AdaptiveGCN,0.0,0.5719133019447327,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,200.063,1.3693,0,191.18906228490732,50.83437773241881,46.226198918638595,58.57569617548898,nan,2550
X_gcn_h128,2,0.475,0,AdaptiveGCN,0.0,0.5719133019447327,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,200.063,1.3693,1,76.85253504590308,31.10193896350067,39.77787248292862,45.849354840163684,1.92,850
X_gcn_h128,2,0.475,0,AdaptiveGCN,0.0,0.5719133019447327,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,200.063,1.3693,2,112.20004104864245,38.09632094276521,43.78064564117315,49.941475159108315,1.76,850
X_gcn_h128,2,0.475,0,AdaptiveGCN,0.0,0.5719133019447327,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,200.063,1.3693,3,301.9347798082356,83.30487329099053,55.12007863181402,79.93625852719491,3.84,850
X_gcn_h128,2,0.475,1,AdaptiveGCN,0.0,0.6291715502738953,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,108.761,1.6657,0,250.42413922054612,65.53179510252149,49.68009840525307,65.63492687081889,nan,2550
X_gcn_h128,2,0.475,1,AdaptiveGCN,0.0,0.6291715502738953,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,108.761,1.6657,1,124.87715423911794,44.67963206677752,43.0515981470618,52.17041008297365,2.84,850
X_gcn_h128,2,0.475,1,AdaptiveGCN,0.0,0.6291715502738953,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,108.761,1.6657,2,129.3671751936822,49.83383432676687,48.27234260589645,57.653927123935404,4.44,850
X_gcn_h128,2,0.475,1,AdaptiveGCN,0.0,0.6291715502738953,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,108.761,1.6657,3,394.7234206942896,102.08191891402006,57.71635446280096,87.08044340554764,3.4,850
X_gcn_h128,2,0.475,2,AdaptiveGCN,0.0,0.5437117218971252,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,136.175,1.192,0,123.86579952345845,43.54405177069499,44.38214888681355,49.454593469254945,nan,2550
X_gcn_h128,2,0.475,2,AdaptiveGCN,0.0,0.5437117218971252,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,136.175,1.192,1,115.81583662422949,40.83140371719923,40.47710067455641,44.96367757770898,3.52,850
X_gcn_h128,2,0.475,2,AdaptiveGCN,0.0,0.5437117218971252,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,136.175,1.192,2,128.91938558460356,45.260364780035964,44.15642967342236,49.473050638123226,3.36,850
X_gcn_h128,2,0.475,2,AdaptiveGCN,0.0,0.5437117218971252,1.0,none,gcn,3,128,0.001,none,185,185,34,21752,136.175,1.192,3,126.47012644207682,44.54038681484978,48.512916312461876,53.927052191932624,2.72,850
X_gcn_h128,3,0.55,0,AdaptiveGCN,0.0,0.682041347026825,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,46.841,0.6837,0,21.242891666707536,11.702357927409238,55.31603270982782,61.15090816982924,nan,2550
X_gcn_h128,3,0.55,0,AdaptiveGCN,0.0,0.682041347026825,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,46.841,0.6837,1,16.93201476488956,9.749698858829763,50.45597637547004,55.90030033830624,1.5,850
X_gcn_h128,3,0.55,0,AdaptiveGCN,0.0,0.682041347026825,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,46.841,0.6837,2,21.323004423033144,11.74889089184868,56.14999799679998,63.708121981682595,3.125,850
X_gcn_h128,3,0.55,0,AdaptiveGCN,0.0,0.682041347026825,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,46.841,0.6837,3,24.74707452341161,13.60848403154927,59.34212375721347,63.853907995848594,3.625,850
X_gcn_h128,3,0.55,1,AdaptiveGCN,0.0,0.49003487825393677,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,51.701,1.1316,0,22.85394319874288,12.45659370504758,57.36981377309775,62.02676211445664,nan,2550
X_gcn_h128,3,0.55,1,AdaptiveGCN,0.0,0.49003487825393677,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,51.701,1.1316,1,17.05013577109005,9.880704694793504,50.51032788416558,56.91351929801477,1.625,850
X_gcn_h128,3,0.55,1,AdaptiveGCN,0.0,0.49003487825393677,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,51.701,1.1316,2,23.400734772767652,12.780939344904002,59.52476214122656,62.872665290967,3.0,850
X_gcn_h128,3,0.55,1,AdaptiveGCN,0.0,0.49003487825393677,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,51.701,1.1316,3,26.992714599981905,14.708137075445231,62.07435129390112,66.305444659414,3.7083333333333335,850
X_gcn_h128,3,0.55,2,AdaptiveGCN,0.0,0.6883620023727417,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,80.558,0.8077,0,21.427186332280947,12.057788840255748,55.69310040088591,64.7781574993256,nan,2550
X_gcn_h128,3,0.55,2,AdaptiveGCN,0.0,0.6883620023727417,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,80.558,0.8077,1,15.840196085663703,9.616675177533727,50.046965700053484,58.08994259371419,1.1666666666666667,850
X_gcn_h128,3,0.55,2,AdaptiveGCN,0.0,0.6883620023727417,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,80.558,0.8077,2,21.434404138261268,12.02823461289384,56.773480495810055,65.50661397004556,2.7916666666666665,850
X_gcn_h128,3,0.55,2,AdaptiveGCN,0.0,0.6883620023727417,1.0,none,gcn,3,128,0.001,none,219,219,34,21752,80.558,0.8077,3,25.82687456043171,14.528456730339677,60.25885500679421,70.75320973511245,4.125,850
X_gcn_h128,4,0.625,0,AdaptiveGCN,0.0,0.6978844404220581,1.0,none,gcn,3,128,0.001,none,253,253,34,21752,115.097,0.9062,0,31.285277316419315,14.915598285252265,52.404629762503774,62.01657423881384,nan,2550
X_gcn_h128,4,0.625,0,AdaptiveGCN,0.0,0.6978844404220581,1.0,none,gcn,3,128,0.001,none,253,253,34,21752,115.097,0.9062,1,27.258343017439866,12.890597595318276,50.23454317714532,55.94692480123913,2.6666666666666665,850
