label,fold,origin,seed,model,lambda_phys,gate_sigma,n_test_weeks,n_params,train_seconds,infer_ms_per_window,horizon,rmse,mae,smape,mape,peak_week_err,n_obs
mech_both1.5,4,0.625,2,AdaptiveGCN,0.0,0.462259978055954,34,7032,98.115,2.2754,1,27.79200922931895,13.186389046098817,51.28676438150569,57.07275151006228,2.2916666666666665,850
mech_both1.5,4,0.625,2,AdaptiveGCN,0.0,0.462259978055954,34,7032,98.115,2.2754,2,32.54257814397942,15.906060725068127,54.02386858014738,64.26583114135664,3.4166666666666665,850
mech_both1.5,4,0.625,2,AdaptiveGCN,0.0,0.462259978055954,34,7032,98.115,2.2754,3,42.87898189914922,20.04151847947074,58.390353571731424,73.66811343902384,5.416666666666667,850
mech_both1.5,5,0.7,0,AdaptiveGCN,0.0,0.6280953884124756,34,7032,62.57,1.2032,0,59.698514096960366,29.90043320192297,46.738809241121835,52.778928792411826,nan,2550
mech_both1.5,5,0.7,0,AdaptiveGCN,0.0,0.6280953884124756,34,7032,62.57,1.2032,1,41.46933016363305,21.978793041467743,38.5920599826908,40.11656023288178,1.28,850
mech_both1.5,5,0.7,0,AdaptiveGCN,0.0,0.6280953884124756,34,7032,62.57,1.2032,2,58.21042068143073,30.1608630071427,45.32628107143902,49.238047820064395,2.92,850
mech_both1.5,5,0.7,0,AdaptiveGCN,0.0,0.6280953884124756,34,7032,62.57,1.2032,3,74.72335201277699,37.56164355715846,56.29808666923568,69.20132554952099,4.125,850
mech_both1.5,5,0.7,1,AdaptiveGCN,0.0,0.638927161693573,34,7032,61.547,0.4846,0,55.626858085564194,28.464149799848286,45.643173204889024,53.065816562725175,nan,2550
mech_both1.5,5,0.7,1,AdaptiveGCN,0.0,0.638927161693573,34,7032,61.547,0.4846,1,40.06967549740927,21.214860918741564,38.38578262520155,39.49078924702473,1.6,850
mech_both1.5,5,0.7,1,AdaptiveGCN,0.0,0.638927161693573,34,7032,61.547,0.4846,2,54.20306418863466,28.620941459793215,44.43724727297589,49.576096781168886,3.16,850
mech_both1.5,5,0.7,1,AdaptiveGCN,0.0,0.638927161693573,34,7032,61.547,0.4846,3,68.84396095163007,35.55664702101008,54.106489716489605,70.36197566831318,3.9583333333333335,850
mech_both1.5,5,0.7,2,AdaptiveGCN,0.0,0.5903844237327576,34,7032,70.28,1.2753,0,59.03101114379377,29.51307635665159,45.648155894770575,51.07126760039735,nan,2550
mech_both1.5,5,0.7,2,AdaptiveGCN,0.0,0.5903844237327576,34,7032,70.28,1.2753,1,41.24152774185276,21.738417482923936,37.81106142028911,39.18986349003899,1.24,850
mech_both1.5,5,0.7,2,AdaptiveGCN,0.0,0.5903844237327576,34,7032,70.28,1.2753,2,57.52647615386429,29.741683774044848,44.28219562230613,47.58065668418633,2.92,850
mech_both1.5,5,0.7,2,AdaptiveGCN,0.0,0.5903844237327576,34,7032,70.28,1.2753,3,73.78225911974357,37.05912781298599,54.8512106417165,66.6508510564928,4.208333333333333,850
mech_both1.5,6,0.775,0,AdaptiveGCN,0.0,0.783078134059906,34,7032,54.758,0.4437,0,10.565056807330858,5.262588096430406,83.53532353858685,84.683671387775,nan,2550
mech_both1.5,6,0.775,0,AdaptiveGCN,0.0,0.783078134059906,34,7032,54.758,0.4437,1,8.468217010729974,4.413554542494881,82.5827636450276,71.55311464554374,2.5,850
mech_both1.5,6,0.775,0,AdaptiveGCN,0.0,0.783078134059906,34,7032,54.758,0.4437,2,10.339755531839227,5.227163528501234,83.49574661176166,85.43131124416693,4.142857142857143,850
mech_both1.5,6,0.775,0,AdaptiveGCN,0.0,0.783078134059906,34,7032,54.758,0.4437,3,12.499601282735698,6.1470462182951024,84.5274603589713,97.11193970448257,4.571428571428571,850
mech_both1.5,6,0.775,1,AdaptiveGCN,0.0,0.6176726818084717,34,7032,73.648,0.4402,0,12.168990708856699,6.040989830663965,94.84774584058793,98.50123197542155,nan,2550
mech_both1.5,6,0.775,1,AdaptiveGCN,0.0,0.6176726818084717,34,7032,73.648,0.4402,1,9.023453783722692,4.675332979722058,91.40422280028069,75.6629878447232,3.4285714285714284,850
mech_both1.5,6,0.775,1,AdaptiveGCN,0.0,0.6176726818084717,34,7032,73.648,0.4402,2,11.728728439641442,5.938424594328432,94.3739103879223,97.43827412180515,5.5,850
mech_both1.5,6,0.775,1,AdaptiveGCN,0.0,0.6176726818084717,34,7032,73.648,0.4402,3,15.008904544266006,7.509211917941403,98.7651043335608,122.46665823391751,6.5,850
mech_both1.5,6,0.775,2,AdaptiveGCN,0.0,0.7914620637893677,34,7032,51.315,0.4565,0,10.557605756253212,5.278882737161361,85.19711294772819,85.38794252791901,nan,2550
mech_both1.5,6,0.775,2,AdaptiveGCN,0.0,0.7914620637893677,34,7032,51.315,0.4565,1,8.496993419363053,4.4376265871770135,86.0585346640105,72.29416693605317,2.7857142857142856,850
mech_both1.5,6,0.775,2,AdaptiveGCN,0.0,0.7914620637893677,34,7032,51.315,0.4565,2,10.235386646386594,5.186618093921536,80.06193579937961,84.9089384646611,3.357142857142857,850
mech_both1.5,6,0.775,2,AdaptiveGCN,0.0,0.7914620637893677,34,7032,51.315,0.4565,3,12.546994896933882,6.212403530385534,89.47086837979452,98.99835246975707,4.071428571428571,850
mech_both1.5,7,0.85,0,AdaptiveGCN,0.0,0.7747488617897034,34,7032,62.277,0.5517,0,88.64358142434489,21.44067464285989,87.62664991409339,397.02371252926287,nan,2550
mech_both1.5,7,0.85,0,AdaptiveGCN,0.0,0.7747488617897034,34,7032,62.277,0.5517,1,90.05496508707647,20.71245621689657,84.9003235303272,426.9008098875447,2.76,850
mech_both1.5,7,0.85,0,AdaptiveGCN,0.0,0.7747488617897034,34,7032,62.277,0.5517,2,88.89221685640797,21.40673049770323,87.77788568751315,321.3530730709508,3.52,850
mech_both1.5,7,0.85,0,AdaptiveGCN,0.0,0.7747488617897034,34,7032,62.277,0.5517,3,86.9559119825798,22.20283721397987,90.2017405244398,442.8575451130349,4.36,850
mech_both1.5,7,0.85,1,AdaptiveGCN,0.0,0.7762155532836914,34,7032,61.208,0.4218,0,90.88576571333809,21.925507427732114,94.60711708155898,419.06740137566504,nan,2550
mech_both1.5,7,0.85,1,AdaptiveGCN,0.0,0.7762155532836914,34,7032,61.208,0.4218,1,90.76896369962061,20.831821498141917,92.8673387905627,434.00357360600134,2.76,850
mech_both1.5,7,0.85,1,AdaptiveGCN,0.0,0.7762155532836914,34,7032,61.208,0.4218,2,91.16851290223474,21.90321856529342,95.738295691484,338.95517521329623,3.32,850
mech_both1.5,7,0.85,1,AdaptiveGCN,0.0,0.7762155532836914,34,7032,61.208,0.4218,3,90.71915295014254,23.041482219760997,95.21571676263022,484.1415687002769,4.16,850
mech_both1.5,7,0.85,2,AdaptiveGCN,0.0,0.682719349861145,34,7032,76.049,0.5144,0,86.16198203252756,21.037002979531906,94.45235800018217,376.35495714825595,nan,2550
mech_both1.5,7,0.85,2,AdaptiveGCN,0.0,0.682719349861145,34,7032,76.049,0.5144,1,88.19162231201696,20.419691625627713,92.05653240708371,411.8567911154817,2.76,850
mech_both1.5,7,0.85,2,AdaptiveGCN,0.0,0.682719349861145,34,7032,76.049,0.5144,2,86.24422958812544,20.993825296167735,95.17707628279088,304.8877531585852,3.52,850
mech_both1.5,7,0.85,2,AdaptiveGCN,0.0,0.682719349861145,34,7032,76.049,0.5144,3,83.99900035146885,21.69749201680027,96.12346531067197,412.4214477995957,4.6,850
mech_both1.5,8,0.925,0,AdaptiveGCN,0.0,0.5114955902099609,34,7032,116.287,1.1262,0,28.19116119200518,12.119308369589522,83.1571371655701,104.47700415583559,nan,2550
mech_both1.5,8,0.925,0,AdaptiveGCN,0.0,0.5114955902099609,34,7032,116.287,1.1262,1,25.33308585887407,9.834148779066744,77.05389320757494,83.40011002918936,2.4761904761904763,850
mech_both1.5,8,0.925,0,AdaptiveGCN,0.0,0.5114955902099609,34,7032,116.287,1.1262,2,27.541147462459477,11.848638389268617,83.18137888657824,103.09414313249587,3.5238095238095237,850
mech_both1.5,8,0.925,0,AdaptiveGCN,0.0,0.5114955902099609,34,7032,116.287,1.1262,3,31.367892268669134,14.675137940433205,89.23613940255716,126.78773474295998,5.714285714285714,850
mech_both1.5,8,0.925,1,AdaptiveGCN,0.0,0.3592449724674225,34,7032,351.761,0.3356,0,31.246070079298345,13.523489449362854,81.74150815502307,111.1875918261598,nan,2550
mech_both1.5,8,0.925,1,AdaptiveGCN,0.0,0.3592449724674225,34,7032,351.761,0.3356,1,25.69082066804721,10.243684128503972,74.57626043386969,85.0477084614247,3.619047619047619,850
mech_both1.5,8,0.925,1,AdaptiveGCN,0.0,0.3592449724674225,34,7032,351.761,0.3356,2,29.50609333189907,13.19291911281481,81.70480787260412,107.90860026990146,4.476190476190476,850
mech_both1.5,8,0.925,1,AdaptiveGCN,0.0,0.3592449724674225,34,7032,351.761,0.3356,3,37.39415563818454,17.133865106769782,88.94345615859541,140.41526077233357,4.714285714285714,850
mech_both1.5,8,0.925,2,AdaptiveGCN,0.0,0.6997511982917786,34,7032,80.655,0.5137,0,27.51898090573483,11.116512465339431,76.86247317388145,93.60640626307338,nan,2550
mech_both1.5,8,0.925,2,AdaptiveGCN,0.0,0.6997511982917786,34,7032,80.655,0.5137,1,25.303224709129864,9.509344959179597,70.86524500028638,79.8278885344711,1.1428571428571428,850
mech_both1.5,8,0.925,2,AdaptiveGCN,0.0,0.6997511982917786,34,7032,80.655,0.5137,2,27.151646306175724,10.884537988633092,76.61731947260186,93.066020587272,3.3333333333333335,850
mech_both1.5,8,0.925,2,AdaptiveGCN,0.0,0.6997511982917786,34,7032,80.655,0.5137,3,29.906819497469268,12.955654448205605,83.10485504875608,107.82937259853765,5.380952380952381,850
mech_smooth0.3,1,0.4,0,AdaptiveGCN,0.0,0.7919574975967407,34,7032,23.442,0.3179,0,89.42376986320352,36.41713403101417,59.9351937473116,58.37948677650808,nan,2550
mech_smooth0.3,1,0.4,0,AdaptiveGCN,0.0,0.7919574975967407,34,7032,23.442,0.3179,1,53.57973254686956,25.461221643091342,53.60850478255813,55.68515333796865,2.52,850
mech_smooth0.3,1,0.4,0,AdaptiveGCN,0.0,0.7919574975967407,34,7032,23.442,0.3179,2,77.93013636866232,35.042815673318415,58.954440897486435,59.50836895417336,2.96,850
mech_smooth0.3,1,0.4,0,AdaptiveGCN,0.0,0.7919574975967407,34,7032,23.442,0.3179,3,122.6618846888029,48.74736477663275,67.24263556189024,59.92622741158199,6.12,850
mech_smooth0.3,1,0.4,1,AdaptiveGCN,0.0,0.8072717189788818,34,7032,22.609,0.3662,0,89.16309228794253,36.62238068209997,60.35919829184612,59.59861642151001,nan,2550
mech_smooth0.3,1,0.4,1,AdaptiveGCN,0.0,0.8072717189788818,34,7032,22.609,0.3662,1,58.95384533112146,26.91125608544961,55.31621374634458,57.113783592338194,3.08,850
mech_smooth0.3,1,0.4,1,AdaptiveGCN,0.0,0.8072717189788818,34,7032,22.609,0.3662,2,82.73915319104916,36.149250123421936,59.754708142217304,61.99026553676149,3.72,850
mech_smooth0.3,1,0.4,1,AdaptiveGCN,0.0,0.8072717189788818,34,7032,22.609,0.3662,3,116.31357499856489,46.80663583742838,66.00667298697647,59.679443566556756,6.2,850
mech_smooth0.3,1,0.4,2,AdaptiveGCN,0.0,0.7419708371162415,34,7032,26.223,0.1967,0,116.47673481220633,44.6126004706346,64.47943533701523,58.83186683103268,nan,2550
mech_smooth0.3,1,0.4,2,AdaptiveGCN,0.0,0.7419708371162415,34,7032,26.223,0.1967,1,73.33250276981029,30.840635847211267,55.83291964241867,54.118174405538255,3.08,850
mech_smooth0.3,1,0.4,2,AdaptiveGCN,0.0,0.7419708371162415,34,7032,26.223,0.1967,2,106.99228825053736,43.563788464851676,64.50228248817301,60.14649555569596,4.28,850
mech_smooth0.3,1,0.4,2,AdaptiveGCN,0.0,0.7419708371162415,34,7032,26.223,0.1967,3,154.5169361266551,59.43337709984085,73.10310388045399,62.195801195945464,8.84,850
mech_smooth0.3,2,0.475,0,AdaptiveGCN,0.0,0.8013681769371033,34,7032,27.291,0.5975,0,118.9825991261434,43.273789969958756,43.169266636718895,51.95818742358895,nan,2550
mech_smooth0.3,2,0.475,0,AdaptiveGCN,0.0,0.8013681769371033,34,7032,27.291,0.5975,1,100.12875685208112,36.608478251191485,37.958213845205954,44.130094314879805,1.24,850
mech_smooth0.3,2,0.475,0,AdaptiveGCN,0.0,0.8013681769371033,34,7032,27.291,0.5975,2,120.92005025347457,44.50214983224869,42.385022872965614,50.498184833009304,2.0,850
mech_smooth0.3,2,0.475,0,AdaptiveGCN,0.0,0.8013681769371033,34,7032,27.291,0.5975,3,133.50337142706033,48.7107418264361,49.1645631919851,61.24628312287774,3.84,850
mech_smooth0.3,2,0.475,1,AdaptiveGCN,0.0,0.5322891473770142,34,7032,59.354,0.959,0,140.04587767709816,48.22394886763748,46.17132040729713,52.04918669005087,nan,2550
mech_smooth0.3,2,0.475,1,AdaptiveGCN,0.0,0.5322891473770142,34,7032,59.354,0.959,1,115.21945907340205,39.16627218713929,40.31555838876386,41.40285343737098,3.04,850
mech_smooth0.3,2,0.475,1,AdaptiveGCN,0.0,0.5322891473770142,34,7032,59.354,0.959,2,134.49112419599072,48.018047779434745,45.48601105097785,50.0386483448546,4.36,850
mech_smooth0.3,2,0.475,1,AdaptiveGCN,0.0,0.5322891473770142,34,7032,59.354,0.959,3,165.75631911446834,57.48752663633841,52.71239178214967,64.706058287927,3.36,850
mech_smooth0.3,2,0.475,2,AdaptiveGCN,0.0,0.5520686507225037,34,7032,78.185,0.6273,0,127.07785891347537,46.67812261162691,46.272648174027324,54.18263982225461,nan,2550
mech_smooth0.3,2,0.475,2,AdaptiveGCN,0.0,0.5520686507225037,34,7032,78.185,0.6273,1,95.26172554851466,34.811007488732606,38.723125603038795,41.3208652029731,1.24,850
mech_smooth0.3,2,0.475,2,AdaptiveGCN,0.0,0.5520686507225037,34,7032,78.185,0.6273,2,123.32020767642854,45.11423317533644,45.592135348721676,51.35850322464628,2.4,850
mech_smooth0.3,2,0.475,2,AdaptiveGCN,0.0,0.5520686507225037,34,7032,78.185,0.6273,3,155.44670051905723,60.10912717081168,54.50268357032152,69.86855103914445,4.12,850
mech_smooth0.3,3,0.55,0,AdaptiveGCN,0.0,0.5028038024902344,34,7032,62.097,1.5731,0,22.92579173345458,12.313850737807213,57.85632805287732,61.49411267009044,nan,2550
mech_smooth0.3,3,0.55,0,AdaptiveGCN,0.0,0.5028038024902344,34,7032,62.097,1.5731,1,16.34103486282734,9.469986563040052,50.79893604172601,54.69163088449234,1.5,850
mech_smooth0.3,3,0.55,0,AdaptiveGCN,0.0,0.5028038024902344,34,7032,62.097,1.5731,2,22.89405944933182,12.394994088599788,58.74507390436794,62.78197440585317,3.375,850
mech_smooth0.3,3,0.55,0,AdaptiveGCN,0.0,0.5028038024902344,34,7032,62.097,1.5731,3,28.028706737192234,15.0765715617818,64.02497421253803,67.02362643435801,4.375,850
mech_smooth0.3,3,0.55,1,AdaptiveGCN,0.0,0.5790512561798096,34,7032,45.149,1.2494,0,22.018600626594615,12.247035227015834,56.41722603200806,63.96749833746558,nan,2550
mech_smooth0.3,3,0.55,1,AdaptiveGCN,0.0,0.5790512561798096,34,7032,45.149,1.2494,1,16.251238892313474,9.62040377650629,50.11261531567276,55.98262087994217,1.4166666666666667,850
mech_smooth0.3,3,0.55,1,AdaptiveGCN,0.0,0.5790512561798096,34,7032,45.149,1.2494,2,22.55587870359062,12.468880199691391,57.65993647726039,66.04802264232345,3.75,850
mech_smooth0.3,3,0.55,1,AdaptiveGCN,0.0,0.5790512561798096,34,7032,45.149,1.2494,3,26.107199984569075,14.65182170484982,61.47912630309102,69.88864620670932,4.375,850
mech_smooth0.3,3,0.55,2,AdaptiveGCN,0.0,0.4804780185222626,34,7032,96.513,0.6219,0,22.02093339242304,12.025270419263592,57.579064846822824,60.89931696523184,nan,2550
mech_smooth0.3,3,0.55,2,AdaptiveGCN,0.0,0.4804780185222626,34,7032,96.513,0.6219,1,16.169162622066434,9.582053005448817,50.89160362433711,55.4718178959011,1.1666666666666667,850
mech_smooth0.3,3,0.55,2,AdaptiveGCN,0.0,0.4804780185222626,34,7032,96.513,0.6219,2,21.933991145053856,11.961945836097001,57.86221418498231,62.90284947570902,2.7083333333333335,850
mech_smooth0.3,3,0.55,2,AdaptiveGCN,0.0,0.4804780185222626,34,7032,96.513,0.6219,3,26.687501474856443,14.531812416244955,63.98337673114906,64.33398662641694,3.125,850
mech_smooth0.3,4,0.625,0,AdaptiveGCN,0.0,0.5382996797561646,34,7032,57.562,0.4357,0,31.955145670423722,14.918361671449178,52.532769612741795,61.216484167376265,nan,2550
mech_smooth0.3,4,0.625,0,AdaptiveGCN,0.0,0.5382996797561646,34,7032,57.562,0.4357,1,27.470379868010895,12.926560604578322,51.15080010462355,56.719816851197955,2.6666666666666665,850
mech_smooth0.3,4,0.625,0,AdaptiveGCN,0.0,0.5382996797561646,34,7032,57.562,0.4357,2,29.613524281912465,14.289758625810638,51.9925827619251,60.54518788358746,3.1666666666666665,850
mech_smooth0.3,4,0.625,0,AdaptiveGCN,0.0,0.5382996797561646,34,7032,57.562,0.4357,3,37.83928400440159,17.538765783958574,54.45492597167673,66.3844477673434,3.375,850
mech_smooth0.3,4,0.625,1,AdaptiveGCN,0.0,0.6844236254692078,34,7032,42.815,0.644,0,30.901639248884944,14.420256900015907,51.78150385696747,58.05834134971539,nan,2550
mech_smooth0.3,4,0.625,1,AdaptiveGCN,0.0,0.6844236254692078,34,7032,42.815,0.644,1,26.954367835769396,12.818664994583848,50.945606259240115,57.030006487517596,2.25,850
mech_smooth0.3,4,0.625,1,AdaptiveGCN,0.0,0.6844236254692078,34,7032,42.815,0.644,2,29.03135545488123,13.93500865017776,51.58397427213092,59.04518469583175,2.9166666666666665,850
mech_smooth0.3,4,0.625,1,AdaptiveGCN,0.0,0.6844236254692078,34,7032,42.815,0.644,3,35.99133756657367,16.507097055286113,52.81493103953142,58.09983286579684,6.416666666666667,850
mech_smooth0.3,4,0.625,2,AdaptiveGCN,0.0,0.4876177906990051,34,7032,69.634,1.534,0,33.00221371775322,15.373666731369882,53.611882849419764,59.44747449112454,nan,2550
mech_smooth0.3,4,0.625,2,AdaptiveGCN,0.0,0.4876177906990051,34,7032,69.634,1.534,1,27.309498970078927,12.840876043056522,50.92663248101034,55.476746795914664,2.5,850
mech_smooth0.3,4,0.625,2,AdaptiveGCN,0.0,0.4876177906990051,34,7032,69.634,1.534,2,30.97025273183103,14.845470751789124,52.89964872829679,59.0068023503879,3.3333333333333335,850
mech_smooth0.3,4,0.625,2,AdaptiveGCN,0.0,0.4876177906990051,34,7032,69.634,1.534,3,39.528129762822665,18.434653399264,57.009367338952174,63.85887432707108,4.375,850
mech_smooth0.3,5,0.7,0,AdaptiveGCN,0.0,0.6043872833251953,34,7032,53.361,0.3975,0,55.548290409348006,28.01174491493287,44.82010122699357,51.857912118549535,nan,2550
mech_smooth0.3,5,0.7,0,AdaptiveGCN,0.0,0.6043872833251953,34,7032,53.361,0.3975,1,39.96437300294017,21.079488127569064,37.22332318735324,39.4432113025229,0.96,850
mech_smooth0.3,5,0.7,0,AdaptiveGCN,0.0,0.6043872833251953,34,7032,53.361,0.3975,2,54.348482125320785,28.221072784136325,43.75432938139891,48.51151013082306,2.0,850
mech_smooth0.3,5,0.7,0,AdaptiveGCN,0.0,0.6043872833251953,34,7032,53.361,0.3975,3,68.59977465968343,34.734673833093225,53.48265111222857,67.83243275439717,3.7916666666666665,850
mech_smooth0.3,5,0.7,1,AdaptiveGCN,0.0,0.6185252666473389,34,7032,52.345,0.4546,0,56.575165404389985,29.038172786892883,46.3438519040379,53.068009984875786,nan,2550
mech_smooth0.3,5,0.7,1,AdaptiveGCN,0.0,0.6185252666473389,34,7032,52.345,0.4546,1,40.232617901350274,21.185361111614416,38.449231170277486,39.26995064218228,1.32,850
mech_smooth0.3,5,0.7,1,AdaptiveGCN,0.0,0.6185252666473389,34,7032,52.345,0.4546,2,55.30086717018207,29.177678342072177,45.335170210941214,49.355888849318255,3.12,850
mech_smooth0.3,5,0.7,1,AdaptiveGCN,0.0,0.6185252666473389,34,7032,52.345,0.4546,3,70.18118386456646,36.751478906992055,55.24715433089502,70.81530665133383,4.083333333333333,850
mech_smooth0.3,5,0.7,2,AdaptiveGCN,0.0,0.567726194858551,34,7032,58.083,1.3141,0,58.14302132259899,29.23560270115368,46.17367094663899,52.453074065977255,nan,2550
mech_smooth0.3,5,0.7,2,AdaptiveGCN,0.0,0.567726194858551,34,7032,58.083,1.3141,1,41.178334312401496,21.71032975944855,38.53394124810219,39.37002146690982,1.2,850
mech_smooth0.3,5,0.7,2,AdaptiveGCN,0.0,0.567726194858551,34,7032,58.083,1.3141,2,56.947670931797944,29.507876963311915,44.965314347148535,48.4872681198957,2.88,850
mech_smooth0.3,5,0.7,2,AdaptiveGCN,0.0,0.567726194858551,34,7032,58.083,1.3141,3,72.13279659253726,36.48860138070057,55.02175724466625,69.73190166631767,4.25,850
mech_smooth0.3,6,0.775,0,AdaptiveGCN,0.0,0.7135382294654846,34,7032,51.44,0.3717,0,10.661376487895946,5.311767798203584,79.73208288920236,85.15421123617931,nan,2550
mech_smooth0.3,6,0.775,0,AdaptiveGCN,0.0,0.7135382294654846,34,7032,51.44,0.3717,1,8.401618505395334,4.369049223082976,72.95483789665195,69.95728651978852,2.2142857142857144,850
mech_smooth0.3,6,0.775,0,AdaptiveGCN,0.0,0.7135382294654846,34,7032,51.44,0.3717,2,10.355653872850175,5.230011538372097,78.58250140785027,84.73625073880142,4.142857142857143,850
mech_smooth0.3,6,0.775,0,AdaptiveGCN,0.0,0.7135382294654846,34,7032,51.44,0.3717,3,12.773726363340629,6.336242633155678,87.65890936310487,100.81362669404608,4.642857142857143,850
mech_smooth0.3,6,0.775,1,AdaptiveGCN,0.0,0.7646098732948303,34,7032,45.862,0.6686,0,10.852002428979546,5.417375853251595,90.45916716972799,87.69885878362243,nan,2550
mech_smooth0.3,6,0.775,1,AdaptiveGCN,0.0,0.7646098732948303,34,7032,45.862,0.6686,1,8.608412608682258,4.479762670850443,88.16765094557731,72.53756687701987,2.2142857142857144,850
mech_smooth0.3,6,0.775,1,AdaptiveGCN,0.0,0.7646098732948303,34,7032,45.862,0.6686,2,10.636540466040154,5.359154246376643,91.94834733594752,88.29784731231454,4.0,850
mech_smooth0.3,6,0.775,1,AdaptiveGCN,0.0,0.7646098732948303,34,7032,45.862,0.6686,3,12.886314811795671,6.413210642527702,91.26150322765918,102.31188857692504,4.714285714285714,850
mech_smooth0.3,6,0.775,2,AdaptiveGCN,0.0,0.7552587389945984,34,7032,47.975,0.6384,0,10.74909367897247,5.377225031520057,92.60209670410558,87.15262749427907,nan,2550
mech_smooth0.3,6,0.775,2,AdaptiveGCN,0.0,0.7552587389945984,34,7032,47.975,0.6384,1,8.540566519723187,4.46300967507708,91.23984844770018,72.66393588309622,2.5,850
mech_smooth0.3,6,0.775,2,AdaptiveGCN,0.0,0.7552587389945984,34,7032,47.975,0.6384,2,10.509901988620557,5.3144776125186075,92.13975621640697,87.54486015895583,4.142857142857143,850
mech_smooth0.3,6,0.775,2,AdaptiveGCN,0.0,0.7552587389945984,34,7032,47.975,0.6384,3,12.776139028272615,6.354187806964482,94.42668544820957,101.29644506695739,4.571428571428571,850
mech_smooth0.3,7,0.85,0,AdaptiveGCN,0.0,0.7586520314216614,34,7032,54.2,0.6048,0,88.52516392988167,21.437530346322028,86.97985478940798,396.7261656129191,nan,2550
mech_smooth0.3,7,0.85,0,AdaptiveGCN,0.0,0.7586520314216614,34,7032,54.2,0.6048,1,89.59454324154433,20.64039623455235,82.28356314370805,421.99383696606975,2.76,850
mech_smooth0.3,7,0.85,0,AdaptiveGCN,0.0,0.7586520314216614,34,7032,54.2,0.6048,2,88.39009422217528,21.326403350504116,87.72832391299531,317.9750536624251,3.52,850
mech_smooth0.3,7,0.85,0,AdaptiveGCN,0.0,0.7586520314216614,34,7032,54.2,0.6048,3,87.57923847106281,22.345791453909616,90.9276773115206,450.2010979912403,4.36,850
mech_smooth0.3,7,0.85,1,AdaptiveGCN,0.0,0.7615202069282532,34,7032,50.893,0.4136,0,89.88573550432125,21.754821434303878,96.25931634033542,411.0658150142246,nan,2550
mech_smooth0.3,7,0.85,1,AdaptiveGCN,0.0,0.7615202069282532,34,7032,50.893,0.4136,1,90.27113825993031,20.757762369604794,95.9548286511597,430.434958552473,2.76,850
mech_smooth0.3,7,0.85,1,AdaptiveGCN,0.0,0.7615202069282532,34,7032,50.893,0.4136,2,89.98493638804229,21.721941001439767,95.93295947350761,331.78385595408207,3.32,850
mech_smooth0.3,7,0.85,1,AdaptiveGCN,0.0,0.7615202069282532,34,7032,50.893,0.4136,3,89.39893266675458,22.78476093186708,96.89016089633894,470.91752078591537,4.16,850
mech_smooth0.3,7,0.85,2,AdaptiveGCN,0.0,0.6636760234832764,34,7032,63.414,0.4487,0,85.7237199196931,20.979284302852395,95.61430594217667,373.48472275489155,nan,2550
mech_smooth0.3,7,0.85,2,AdaptiveGCN,0.0,0.6636760234832764,34,7032,63.414,0.4487,1,87.53858967908981,20.310708876898186,87.82256432685092,405.4784568368199,2.76,850
mech_smooth0.3,7,0.85,2,AdaptiveGCN,0.0,0.6636760234832764,34,7032,63.414,0.4487,2,85.76227137073805,20.919976036659467,98.52852063461229,302.5547434499573,3.52,850
mech_smooth0.3,7,0.85,2,AdaptiveGCN,0.0,0.6636760234832764,34,7032,63.414,0.4487,3,83.8301651968896,21.707167994999534,100.49183286506678,412.4932658796027,4.6,850
mech_smooth0.3,8,0.925,0,AdaptiveGCN,0.0,0.52967369556427,34,7032,90.648,1.1851,0,27.13546355276141,11.323064619307566,77.64585428049125,97.3491677786215,nan,2550
mech_smooth0.3,8,0.925,0,AdaptiveGCN,0.0,0.52967369556427,34,7032,90.648,1.1851,1,25.095059250053595,9.58850120288676,71.73404132797901,81.54675187666915,2.619047619047619,850
mech_smooth0.3,8,0.925,0,AdaptiveGCN,0.0,0.52967369556427,34,7032,90.648,1.1851,2,26.69140466175698,11.105656502222205,76.69023840983736,97.10986296924268,3.6666666666666665,850
mech_smooth0.3,8,0.925,0,AdaptiveGCN,0.0,0.52967369556427,34,7032,90.648,1.1851,3,29.44158733982199,13.275036152813735,84.51328310365736,113.28241230772424,5.761904761904762,850
mech_smooth0.3,8,0.925,1,AdaptiveGCN,0.0,0.5012146830558777,34,7032,87.628,1.3735,0,27.49822147265518,11.673111169898412,80.030549486765,98.65523896747789,nan,2550
mech_smooth0.3,8,0.925,1,AdaptiveGCN,0.0,0.5012146830558777,34,7032,87.628,1.3735,1,25.432684935581918,9.871232550911783,73.5829266310433,83.24135973560118,2.857142857142857,850
mech_smooth0.3,8,0.925,1,AdaptiveGCN,0.0,0.5012146830558777,34,7032,87.628,1.3735,2,27.2835490788035,11.548553761346609,78.05197528221251,98.9262488157906,3.761904761904762,850
mech_smooth0.3,8,0.925,1,AdaptiveGCN,0.0,0.5012146830558777,34,7032,87.628,1.3735,3,29.618288929469376,13.599547197436845,88.45674654703917,113.69435819238281,5.857142857142857,850
mech_smooth0.3,8,0.925,2,AdaptiveGCN,0.0,0.6594783663749695,34,7032,72.075,0.4926,0,27.53593809067201,11.12075940109204,77.02703946084766,93.41628120098736,nan,2550
mech_smooth0.3,8,0.925,2,AdaptiveGCN,0.0,0.6594783663749695,34,7032,72.075,0.4926,1,25.256029345707198,9.510339035316171,71.75154265186382,79.52602350212264,2.4761904761904763,850
