arch,increment,origin,seed,RMSE,MAE,n_windows,n_artifact,RMSE_clean,MAE_clean,growth_max,growth_p99,growth_min
STGAT,spatial,0.7,12,38.7907829284668,17.101322174072266,68,0,38.7907829284668,17.101322174072266,0.013538360595703125,0.013537883758544922,-0.0347292423248291
STGAT,spatial,0.7,13,38.91354751586914,17.162071228027344,68,0,38.91354751586914,17.162071228027344,0.03046131134033203,0.023748397827148438,-0.03305768966674805
STGAT,spatial,0.7,14,38.808868408203125,17.116397857666016,68,0,38.808868408203125,17.116397857666016,0.02120661735534668,0.0202486515045166,-0.03992169851286276
STGAT,spatial,0.7,15,38.8503303527832,17.129610061645508,68,0,38.8503303527832,17.129610061645508,0.013032913208007812,0.013032674789428711,-0.03805898858194423
STGAT,spatial,0.7,16,38.87247848510742,17.14136505126953,68,0,38.87247848510742,17.14136505126953,0.01607656478881836,0.016076087951660156,-0.03638540379412669
STGAT,spatial,0.7,17,38.84074401855469,17.1164608001709,68,0,38.84074401855469,17.1164608001709,0.025408506393432617,0.021124006509780885,-0.03543519973754883
STGAT,spatial,0.7,18,38.83312225341797,17.12373924255371,68,0,38.83312225341797,17.12373924255371,0.023610353469848633,0.02361011505126953,-0.0383406564940425
STGAT,spatial,0.7,19,38.90924835205078,17.156370162963867,68,0,38.90924835205078,17.156370162963867,0.02463400363922119,0.013116597226309656,-0.03211806030776687
STGAT,spatial,0.85,0,67.48028564453125,16.49357795715332,68,6,22.451847076416016,9.110451698303223,0.02134108543395996,0.015281915664672852,-0.039678810122323216
STGAT,spatial,0.85,1,67.6331558227539,16.537141799926758,68,6,22.5794734954834,9.138453483581543,0.03514719009399414,0.03378188729286194,-0.053949713706970215
STGAT,spatial,0.85,2,68.01162719726562,16.57170295715332,68,6,22.476640701293945,9.133055686950684,0.027422666549682617,0.0164277720451355,-0.06763267517089844
STGAT,spatial,0.85,3,67.55474853515625,16.523958206176758,68,6,22.564992904663086,9.130465507507324,0.02292466163635254,0.015037775039672852,-0.048392770769906224
STGAT,spatial,0.85,4,67.81050872802734,16.55506706237793,68,6,22.589372634887695,9.13804817199707,0.029452204704284668,0.01689589023590088,-0.0418553352355957
STGAT,spatial,0.85,5,67.551513671875,16.521617889404297,68,6,22.540422439575195,9.12791633605957,0.035756051540374756,0.0237581729888916,-0.05868816375732422
STGAT,spatial,0.85,6,67.74820709228516,16.55681037902832,68,6,22.506986618041992,9.1439208984375,0.04305589199066162,0.04293526768684387,-0.06644022464752197
STGAT,spatial,0.85,7,67.77334594726562,16.558246612548828,68,6,22.546184539794922,9.137882232666016,0.020425796508789062,0.02042555809020996,-0.03960114527018088
STGAT,spatial,0.85,8,67.49546813964844,16.5168514251709,68,6,22.51512336730957,9.126193046569824,0.023196101188659668,0.017869949340820312,-0.04904284605833009
STGAT,spatial,0.85,9,67.70700073242188,16.55550193786621,68,6,22.612079620361328,9.14574146270752,0.04038286209106445,0.0340723991394043,-0.05524825243911913
STGAT,spatial,0.85,10,67.75517272949219,16.541948318481445,68,6,22.531526565551758,9.12544059753418,0.027792692184448242,0.02779245376586914,-0.05334115028381348
STGAT,spatial,0.85,11,67.53091430664062,16.520572662353516,68,6,22.52547264099121,9.127154350280762,0.04195272922515869,0.011215212345123932,-0.04887485313684958
